feature,mean_importance
Calcarine_R <=> Occipital_Mid_L,-0.04512033996094322
Calcarine_L <=> Temporal_Inf_R,-0.04510658141870465
Occipital_Sup_L <=> Occipital_Sup_R,-0.04507998956230894
Lingual_L <=> Fusiform_L,-0.04503081172771983
Occipital_Mid_L <=> Cerebelum_6_L,-0.04500464961470705
Occipital_Mid_L <=> Postcentral_L,-0.04500020920679777
Hippocampus_R <=> Fusiform_L,-0.04480483095521111
Cerebelum_3_R <=> Vermis_3,-0.04478217499518324
Cerebelum_4_5_R <=> Vermis_6,-0.04471014843746159
Calcarine_L <=> Postcentral_L,-0.044427280944302795
Precentral_R <=> Occipital_Mid_L,-0.044416791501729946
ParaHippocampal_L <=> Temporal_Inf_L,-0.044091452708228916
Lingual_L <=> Cerebelum_6_R,-0.04393433272737264
Cerebelum_4_5_R <=> Cerebelum_8_R,-0.043793656763450796
Precentral_L <=> Occipital_Sup_L,-0.043539072989575975
Occipital_Sup_R <=> Paracentral_Lobule_R,-0.04323101897315649
Cerebelum_Crus2_R <=> Vermis_6,-0.04320475548481388
ParaHippocampal_L <=> Temporal_Pole_Mid_L,-0.04315489758195268
Occipital_Inf_L <=> Vermis_7,-0.04313828127930641
Lingual_L <=> Temporal_Inf_L,-0.043133624853170446
Precentral_L <=> Frontal_Sup_L,-0.04286537766090577
Occipital_Mid_L <=> Temporal_Inf_L,-0.04257971686210338
Occipital_Mid_L <=> Fusiform_L,-0.04246783723170076
Cerebelum_4_5_R <=> Vermis_9,-0.042442171542506554
Calcarine_R <=> Postcentral_L,-0.04233459956704264
Occipital_Inf_R <=> Postcentral_L,-0.042331100589586515
Occipital_Sup_L <=> Paracentral_Lobule_L,-0.04227688128913707
ParaHippocampal_R <=> Temporal_Inf_L,-0.04217447459275343
Lingual_R <=> Postcentral_L,-0.04210633865887461
Parietal_Inf_L <=> SupraMarginal_L,-0.0420775544647972
Precentral_L <=> Temporal_Inf_R,-0.04206105582497725
Lingual_L <=> Precuneus_L,-0.04180866802791936
Calcarine_L <=> Vermis_4_5,-0.04155158222239619
Cuneus_L <=> Fusiform_L,-0.04154963779925138
Cuneus_L <=> Occipital_Mid_R,-0.04149341901869015
Vermis_6 <=> Vermis_7,-0.04147454194848175
Precentral_R <=> Occipital_Sup_L,-0.041403630805961454
Precentral_R <=> Occipital_Mid_R,-0.0414025034598974
Lingual_L <=> Postcentral_L,-0.04115171035396488
Hippocampus_L <=> ParaHippocampal_L,-0.04104568539641233
Cingulum_Mid_L <=> Occipital_Mid_L,-0.040850754085832185
Precentral_R <=> Temporal_Inf_R,-0.040682877360718364
Lingual_L <=> Paracentral_Lobule_L,-0.04063596329793908
Cuneus_R <=> Paracentral_Lobule_L,-0.040337627167832846
Hippocampus_R <=> ParaHippocampal_L,-0.040307517084167445
Occipital_Inf_R <=> Temporal_Inf_L,-0.040295317240113884
Precentral_R <=> Lingual_L,-0.04018637910390588
Occipital_Inf_L <=> Cerebelum_7b_L,-0.040034004263794644
Fusiform_R <=> Precuneus_R,-0.03985143188274742
Putamen_L <=> Pallidum_L,-0.03983650048896399
Fusiform_L <=> Vermis_7,-0.03970137717881039
Precentral_L <=> Occipital_Inf_L,-0.039680660801676024
Occipital_Mid_L <=> Parietal_Inf_L,-0.03966238354812095
Fusiform_L <=> Vermis_8,-0.039613746687715244
Fusiform_L <=> Cerebelum_8_L,-0.03939677272996835
Cingulum_Mid_L <=> Fusiform_L,-0.03938532294095269
Fusiform_R <=> Cerebelum_7b_L,-0.03936977038086944
Occipital_Inf_L <=> Postcentral_L,-0.039340174214908166
Occipital_Inf_R <=> Cerebelum_7b_L,-0.03916465936557163
Olfactory_R <=> Rectus_R,-0.03909445205125026
Occipital_Inf_R <=> Cerebelum_6_R,-0.03885799470390081
Supp_Motor_Area_L <=> Parietal_Inf_L,-0.038744330202853214
Fusiform_R <=> Cerebelum_6_L,-0.03872214567448724
Cerebelum_Crus1_R <=> Cerebelum_8_R,-0.038494895866328795
Fusiform_L <=> Temporal_Pole_Mid_R,-0.03839568078917832
ParaHippocampal_L <=> Fusiform_L,-0.0383323364442103
Precentral_R <=> Parietal_Sup_L,-0.03826930214884845
Occipital_Inf_R <=> Paracentral_Lobule_L,-0.03823395109048748
Occipital_Mid_R <=> Temporal_Mid_R,-0.03821101266408453
Cerebelum_6_R <=> Cerebelum_8_R,-0.0382014622337846
Occipital_Mid_L <=> Fusiform_R,-0.038066440650004287
Postcentral_L <=> Parietal_Sup_L,-0.03804196759315932
Fusiform_R <=> Temporal_Inf_L,-0.0377898003164594
Hippocampus_R <=> Fusiform_R,-0.03773000302006384
Occipital_Inf_L <=> Precuneus_L,-0.03763597249172843
Hippocampus_R <=> Temporal_Pole_Sup_R,-0.03759352400201079
Lingual_L <=> Temporal_Mid_L,-0.03753670841025496
Fusiform_R <=> Vermis_6,-0.037188414167049634
Cingulum_Mid_L <=> Calcarine_L,-0.03711151152428469
Occipital_Sup_R <=> Precuneus_L,-0.03710703204154573
Precentral_R <=> Cuneus_L,-0.03709863913503488
Calcarine_L <=> Occipital_Mid_R,-0.037037076993527054
Parietal_Sup_R <=> SupraMarginal_R,-0.037026819739260655
Calcarine_L <=> Paracentral_Lobule_R,-0.03695903963013629
Fusiform_L <=> Precuneus_R,-0.03689185604461356
Parietal_Sup_L <=> Cerebelum_7b_L,-0.0368146512246466
Paracentral_Lobule_L <=> Temporal_Inf_L,-0.036471939325820914
Cuneus_R <=> Postcentral_R,-0.0364623776117865
Cuneus_L <=> Precuneus_R,-0.03646150275642075
Occipital_Inf_R <=> Fusiform_L,-0.03634867533241746
Cerebelum_4_5_L <=> Vermis_3,-0.03616918881002
Precuneus_L <=> Temporal_Inf_L,-0.036140287720766204
Frontal_Inf_Orb_L <=> Temporal_Inf_L,-0.03610505656543719
Lingual_R <=> Cerebelum_4_5_R,-0.035963770663331826
Lingual_L <=> Vermis_4_5,-0.03589149465476264
Temporal_Pole_Sup_L <=> Temporal_Pole_Mid_L,-0.035759254865125364
Fusiform_R <=> Temporal_Inf_R,-0.035700675473703834
Fusiform_R <=> Cerebelum_Crus1_R,-0.035700455771787265
Precentral_L <=> Parietal_Sup_L,-0.035700314733971436
Occipital_Sup_L <=> Fusiform_R,-0.03569384397918078
Occipital_Mid_L <=> Temporal_Mid_L,-0.03552043144290131
Fusiform_R <=> Postcentral_L,-0.03535685306842762
Occipital_Inf_R <=> Cerebelum_8_L,-0.035322605223630975
ParaHippocampal_R <=> Temporal_Inf_R,-0.035274698524280536
Fusiform_L <=> Temporal_Sup_L,-0.03526239144321366
Cuneus_R <=> Occipital_Sup_R,-0.03520157824827637
Calcarine_L <=> Cerebelum_6_R,-0.035149177546555686
Occipital_Sup_R <=> Paracentral_Lobule_L,-0.03500515577082704
Frontal_Mid_L <=> Supp_Motor_Area_L,-0.03483475035904151
Occipital_Inf_L <=> Temporal_Inf_L,-0.03463582345064768
ParaHippocampal_L <=> ParaHippocampal_R,-0.03455841057991025
Precentral_L <=> Paracentral_Lobule_L,-0.03448269737624621
Temporal_Mid_L <=> Cerebelum_6_R,-0.03438184974165974
Cuneus_R <=> Occipital_Mid_R,-0.034368611936439565
Fusiform_R <=> Cerebelum_10_R,-0.03422961485168443
Precentral_R <=> Parietal_Sup_R,-0.03422347346027932
Occipital_Inf_R <=> Temporal_Mid_L,-0.034112680165905476
Temporal_Inf_L <=> Cerebelum_Crus2_L,-0.03408826230659763
Lingual_L <=> Cerebelum_4_5_R,-0.03390643621379956
Supp_Motor_Area_L <=> Paracentral_Lobule_L,-0.03374389951345771
Fusiform_R <=> Cerebelum_8_L,-0.033727412166978075
Temporal_Inf_L <=> Cerebelum_7b_L,-0.033494794897270544
Occipital_Inf_L <=> Parietal_Sup_L,-0.0334493691045747
Precentral_R <=> Occipital_Inf_L,-0.03334918231998012
Lingual_L <=> Occipital_Inf_L,-0.03331141996071345
Occipital_Inf_R <=> Cerebelum_8_R,-0.03314925238972677
Lingual_R <=> Occipital_Inf_L,-0.03312459169057682
Occipital_Inf_L <=> Paracentral_Lobule_R,-0.03305730946205081
Cingulum_Mid_L <=> Postcentral_L,-0.033051715862796004
Calcarine_L <=> Cuneus_L,-0.03303544694210334
Cerebelum_8_L <=> Vermis_6,-0.03297698590715301
Fusiform_L <=> Postcentral_L,-0.032925719141099916
Occipital_Mid_L <=> Paracentral_Lobule_L,-0.032837293139658816
Fusiform_L <=> Temporal_Pole_Mid_L,-0.03280247775432654
Lingual_L <=> Cerebelum_8_L,-0.03277660202773669
Cerebelum_7b_L <=> Vermis_6,-0.03262313453083996
Fusiform_L <=> Cerebelum_Crus1_L,-0.03258423148068097
Occipital_Inf_R <=> Cerebelum_Crus2_R,-0.032557673780674354
Frontal_Inf_Orb_L <=> Temporal_Inf_R,-0.03254938111023078
Occipital_Sup_R <=> Precuneus_R,-0.032385408249468915
Occipital_Inf_R <=> Postcentral_R,-0.03235984790696369
Fusiform_R <=> Temporal_Sup_L,-0.032327106787076246
Occipital_Inf_R <=> Cerebelum_Crus1_R,-0.032323734497730426
Occipital_Sup_R <=> Occipital_Mid_L,-0.032252695663976635
Occipital_Inf_L <=> Cerebelum_6_L,-0.032169135345220215
Supp_Motor_Area_R <=> Paracentral_Lobule_L,-0.03210954213189439
Lingual_L <=> Temporal_Inf_R,-0.0320472402601867
Lingual_R <=> Precuneus_R,-0.03197367291421518
Cuneus_R <=> Paracentral_Lobule_R,-0.031955934662919815
Cuneus_L <=> Lingual_R,-0.03185084503130353
Lingual_R <=> Occipital_Mid_L,-0.03180844967368719
Fusiform_R <=> Cerebelum_Crus1_L,-0.03178813837238108
Fusiform_L <=> Temporal_Inf_L,-0.03172040861281387
Paracentral_Lobule_R <=> Temporal_Inf_L,-0.031694652627349565
Fusiform_R <=> Cerebelum_6_R,-0.03161922598914657
Parietal_Sup_L <=> Cerebelum_8_L,-0.0316114187170994
Fusiform_L <=> Temporal_Inf_R,-0.0314366180068892
Lingual_L <=> Cerebelum_4_5_L,-0.03141723368876877
Lingual_R <=> Precuneus_L,-0.031176771599961926
Cerebelum_6_R <=> Vermis_7,-0.031167246453730434
Lingual_L <=> Vermis_6,-0.03113793072364075
Parietal_Sup_L <=> Temporal_Inf_L,-0.03112254379415491
Amygdala_L <=> Amygdala_R,-0.031116387544263803
Cerebelum_Crus2_L <=> Vermis_6,-0.03099411071889735
Temporal_Mid_R <=> Temporal_Pole_Mid_R,-0.03087481207800158
Cerebelum_Crus1_L <=> Cerebelum_Crus2_R,-0.030802970660740937
Frontal_Sup_Medial_R <=> Frontal_Med_Orb_L,-0.03075377018700296
Occipital_Mid_L <=> Temporal_Inf_R,-0.030695220646868738
Cuneus_R <=> Precuneus_R,-0.030649063554435953
Lingual_L <=> Paracentral_Lobule_R,-0.030646551521427767
Occipital_Inf_R <=> Cerebelum_6_L,-0.030646061213156005
Cerebelum_Crus1_R <=> Vermis_6,-0.030623664003313778
Parietal_Sup_R <=> Cerebelum_8_R,-0.030605594234154054
Frontal_Inf_Orb_R <=> Temporal_Inf_L,-0.030584216343439684
Cerebelum_Crus1_L <=> Vermis_8,-0.030516443760975863
Cingulum_Mid_R <=> Paracentral_Lobule_L,-0.030506594871804536
Occipital_Sup_L <=> Postcentral_R,-0.030494792484458612
Vermis_8 <=> Vermis_9,-0.030371579685585726
Postcentral_L <=> Temporal_Inf_R,-0.03023311421148476
Occipital_Mid_L <=> Paracentral_Lobule_R,-0.03022158349850823
Frontal_Inf_Tri_L <=> Frontal_Inf_Orb_L,-0.030203307100204135
Cuneus_L <=> Precuneus_L,-0.03002831725212669
Frontal_Sup_Orb_L <=> Temporal_Inf_L,-0.029977044753039195
Occipital_Sup_L <=> Precuneus_R,-0.029948203089119385
Cerebelum_6_L <=> Vermis_7,-0.029940707628690076
Vermis_6 <=> Vermis_8,-0.029884560520498926
Frontal_Med_Orb_L <=> Cingulum_Ant_R,-0.029841470554226833
Occipital_Inf_L <=> Cerebelum_Crus1_L,-0.02958961295574438
Lingual_R <=> Vermis_4_5,-0.02955085875572685
Occipital_Inf_R <=> Paracentral_Lobule_R,-0.029425871941596248
Lingual_R <=> Cerebelum_4_5_L,-0.02938936567555217
Temporal_Inf_L <=> Temporal_Inf_R,-0.029178424419364822
Frontal_Inf_Orb_L <=> Temporal_Pole_Sup_L,-0.02895128717010298
Cerebelum_Crus2_L <=> Cerebelum_6_R,-0.028928671384451564
Fusiform_R <=> Paracentral_Lobule_L,-0.028879843456490483
Occipital_Mid_L <=> Parietal_Sup_L,-0.028870907540288294
Occipital_Inf_L <=> Cerebelum_8_R,-0.028755482155862832
Temporal_Pole_Mid_R <=> Temporal_Inf_L,-0.02875052823726687
Temporal_Pole_Sup_L <=> Temporal_Pole_Mid_R,-0.02870812751002223
Hippocampus_R <=> Amygdala_L,-0.028660051079062665
Temporal_Inf_L <=> Cerebelum_6_L,-0.028633414505487842
Calcarine_L <=> Postcentral_R,-0.028587715767013577
Calcarine_R <=> Fusiform_R,-0.028489590698729295
Calcarine_R <=> Precuneus_R,-0.02846433225789271
Calcarine_R <=> Cuneus_L,-0.028313658241508933
Cerebelum_Crus1_L <=> Cerebelum_4_5_R,-0.028292075750420233
Calcarine_L <=> Lingual_R,-0.02827141846031127
Postcentral_R <=> Parietal_Sup_R,-0.02825396857231901
Occipital_Mid_R <=> Precuneus_L,-0.028199706956797854
Rolandic_Oper_R <=> Temporal_Pole_Sup_R,-0.02818657523048209
Hippocampus_L <=> ParaHippocampal_R,-0.02802836876498054
Cuneus_L <=> Parietal_Sup_L,-0.027976399978853463
Occipital_Sup_R <=> Temporal_Inf_R,-0.02792901487772683
Precuneus_L <=> Paracentral_Lobule_L,-0.027894490002662843
Precentral_L <=> Cingulum_Mid_L,-0.02786915271473873
Fusiform_L <=> Paracentral_Lobule_R,-0.027815243794745915
Temporal_Inf_L <=> Cerebelum_8_L,-0.0277801664134965
Cuneus_L <=> Lingual_L,-0.027761449314417506
Occipital_Sup_R <=> Occipital_Inf_L,-0.027701966912108487
Frontal_Med_Orb_L <=> Cingulum_Ant_L,-0.027690932399721913
Lingual_L <=> Cerebelum_Crus1_L,-0.027674780141003108
Precentral_R <=> Cingulum_Mid_L,-0.02766304777025148
Cuneus_R <=> Fusiform_L,-0.02764175065938925
Cerebelum_4_5_L <=> Cerebelum_4_5_R,-0.027620371941497267
Occipital_Inf_R <=> Cerebelum_Crus1_L,-0.027603861308383503
Occipital_Sup_L <=> Precuneus_L,-0.027582085682686143
Vermis_4_5 <=> Vermis_6,-0.02754803934763119
Fusiform_L <=> Cerebelum_7b_R,-0.02746044744122065
Frontal_Med_Orb_R <=> Cingulum_Ant_L,-0.02737306279153797
Cerebelum_4_5_R <=> Vermis_7,-0.027313242942531256
Temporal_Pole_Sup_R <=> Temporal_Mid_L,-0.02730676192113606
Frontal_Inf_Orb_L <=> Temporal_Mid_L,-0.027287981965522335
Occipital_Inf_L <=> Cerebelum_Crus2_L,-0.02713141517682116
Temporal_Pole_Mid_L <=> Temporal_Pole_Mid_R,-0.026909163563235694
Occipital_Mid_R <=> Precuneus_R,-0.026844123093361462
Lingual_R <=> Vermis_6,-0.026820801035289943
Fusiform_L <=> Cerebelum_4_5_R,-0.02677463754345597
Postcentral_R <=> Temporal_Inf_R,-0.026581173694155424
Calcarine_L <=> Occipital_Inf_R,-0.02657741583548372
Frontal_Sup_Medial_R <=> Frontal_Med_Orb_R,-0.026537573792692015
Calcarine_R <=> Occipital_Inf_L,-0.02643134992027667
Lingual_L <=> Lingual_R,-0.02629782632297708
Fusiform_R <=> Cerebelum_4_5_L,-0.02618236415709365
Fusiform_L <=> Parietal_Sup_L,-0.02615922391097314
Postcentral_L <=> Precuneus_L,-0.026145544823199706
Temporal_Pole_Mid_R <=> Temporal_Inf_R,-0.026008702946755235
Calcarine_L <=> Occipital_Sup_R,-0.02598258329208658
Cerebelum_3_L <=> Vermis_3,-0.025946712233597326
Cuneus_L <=> Occipital_Inf_L,-0.0259401514953554
Hippocampus_L <=> Temporal_Pole_Sup_L,-0.025930404500993997
Precentral_R <=> Precuneus_L,-0.025885446679420897
Frontal_Mid_L <=> Frontal_Inf_Orb_L,-0.025809205406072788
Lingual_R <=> Postcentral_R,-0.025740843749165965
Temporal_Sup_L <=> Temporal_Pole_Sup_R,-0.025703864886410344
Precentral_L <=> Frontal_Inf_Tri_L,-0.025684417396608605
Occipital_Sup_L <=> Parietal_Sup_L,-0.025631476022869304
ParaHippocampal_R <=> Amygdala_L,-0.025509056661110384
Frontal_Inf_Orb_R <=> Temporal_Mid_L,-0.025441511830447804
Cuneus_L <=> Occipital_Inf_R,-0.025216667177801088
Cerebelum_6_L <=> Cerebelum_10_R,-0.025156412006579566
Occipital_Sup_R <=> Occipital_Mid_R,-0.025133655006329202
Calcarine_R <=> Precuneus_L,-0.025126917736812172
Frontal_Inf_Orb_R <=> Temporal_Sup_R,-0.025123661032998436
Frontal_Sup_L <=> Frontal_Mid_L,-0.025123398374603402
Lingual_L <=> Postcentral_R,-0.024971527470258437
Supp_Motor_Area_L <=> Frontal_Sup_Medial_L,-0.02490213140233477
Occipital_Inf_R <=> Precuneus_L,-0.024827472370814174
Lingual_R <=> Fusiform_L,-0.024739299945875537
Supp_Motor_Area_R <=> Parietal_Inf_L,-0.024654870090545965
Occipital_Inf_L <=> Precuneus_R,-0.02464849480164224
Occipital_Inf_R <=> Temporal_Inf_R,-0.024580967889866835
Hippocampus_R <=> ParaHippocampal_R,-0.0245561253054138
Cerebelum_Crus1_L <=> Vermis_6,-0.024509519624035737
Occipital_Inf_L <=> Temporal_Mid_L,-0.02444413177394562
Cuneus_L <=> Postcentral_R,-0.024334631154282783
Calcarine_L <=> Cerebelum_6_L,-0.02432646749958787
Temporal_Sup_R <=> Temporal_Pole_Sup_R,-0.02424493395464049
Cerebelum_8_R <=> Cerebelum_10_R,-0.024181086127472096
Cerebelum_6_R <=> Cerebelum_7b_R,-0.024139056866888886
ParaHippocampal_L <=> Cerebelum_4_5_L,-0.02388955460692479
Occipital_Mid_L <=> Postcentral_R,-0.023761031016638335
Cerebelum_4_5_R <=> Cerebelum_6_L,-0.023741003839607977
Parietal_Inf_R <=> SupraMarginal_R,-0.02364633331759052
Temporal_Pole_Sup_R <=> Temporal_Inf_L,-0.023627104057457514
Cuneus_L <=> Paracentral_Lobule_R,-0.02362656011377311
Cerebelum_3_L <=> Cerebelum_4_5_R,-0.02359941223251418
Occipital_Inf_L <=> Temporal_Inf_R,-0.02353751051842288
Fusiform_R <=> Paracentral_Lobule_R,-0.02350845266094508
Hippocampus_L <=> Hippocampus_R,-0.023473522335730745
Occipital_Mid_R <=> Postcentral_R,-0.023449472472491007
Frontal_Inf_Tri_L <=> Temporal_Mid_L,-0.023432222827447013
Fusiform_R <=> Vermis_4_5,-0.02339269612689545
Temporal_Inf_L <=> Cerebelum_Crus1_R,-0.023392643473739216
ParaHippocampal_L <=> Amygdala_R,-0.023388896921376467
Occipital_Inf_L <=> Postcentral_R,-0.02335464745952409
Lingual_R <=> Cerebelum_6_R,-0.023297912338917204
Temporal_Inf_R <=> Cerebelum_8_R,-0.023259425822806268
Temporal_Pole_Sup_L <=> Temporal_Mid_R,-0.023243222295825473
Frontal_Sup_L <=> Temporal_Inf_L,-0.023213237845191338
Temporal_Inf_R <=> Cerebelum_Crus2_R,-0.023202279882077192
Rolandic_Oper_R <=> Temporal_Sup_R,-0.02315699554728523
Frontal_Sup_Orb_R <=> Frontal_Mid_Orb_R,-0.02310193295435754
Cerebelum_8_R <=> Vermis_6,-0.023059043602412465
Supp_Motor_Area_L <=> Temporal_Inf_R,-0.022969520280481513
Cerebelum_6_R <=> Vermis_9,-0.022947766873735276
Frontal_Inf_Oper_L <=> Rolandic_Oper_L,-0.022894443622095473
Parietal_Sup_L <=> SupraMarginal_L,-0.0228502134885864
Cerebelum_3_L <=> Cerebelum_4_5_L,-0.022832766779520952
Hippocampus_L <=> Fusiform_L,-0.022689496546161703
Occipital_Sup_L <=> Parietal_Inf_L,-0.02258759559900856
Frontal_Med_Orb_R <=> Cingulum_Ant_R,-0.02254450426782615
Temporal_Inf_L <=> Cerebelum_Crus1_L,-0.022515989882317556
Cingulum_Mid_L <=> Cuneus_R,-0.02246652851808344
Supp_Motor_Area_L <=> Precuneus_L,-0.022424568062010673
Fusiform_L <=> Cerebelum_6_L,-0.022274659958388822
Frontal_Sup_Medial_L <=> Cingulum_Ant_L,-0.022274172976603702
Cerebelum_6_R <=> Cerebelum_8_L,-0.02225854918120662
Temporal_Pole_Sup_L <=> Temporal_Inf_L,-0.022252944999174584
Caudate_L <=> Putamen_L,-0.0222263387467315
Precentral_L <=> Precuneus_L,-0.022183116449555042
Fusiform_R <=> Cerebelum_4_5_R,-0.022165948255197954
Frontal_Inf_Orb_R <=> Temporal_Mid_R,-0.022123852943504295
ParaHippocampal_R <=> Cerebelum_4_5_L,-0.022079566414207365
Occipital_Sup_L <=> Fusiform_L,-0.021948688848953245
Lingual_R <=> Cerebelum_6_L,-0.021935416859327005
Cerebelum_6_L <=> Vermis_8,-0.021933620926785125
Postcentral_L <=> Parietal_Sup_R,-0.021842178503819552
Supp_Motor_Area_L <=> Parietal_Sup_L,-0.021812358704178435
Cerebelum_6_L <=> Cerebelum_8_L,-0.0218089889989705
Cerebelum_4_5_R <=> Vermis_4_5,-0.02180589013288996
Frontal_Inf_Oper_L <=> Insula_L,-0.021797638635054285
Cuneus_R <=> Occipital_Inf_L,-0.021747332994044032
Fusiform_R <=> Temporal_Pole_Mid_R,-0.02171744050335258
Calcarine_L <=> Parietal_Sup_L,-0.02171027501855747
Lingual_L <=> Parietal_Sup_L,-0.021666671898810996
Frontal_Inf_Tri_R <=> Temporal_Mid_R,-0.021495226429853086
Lingual_L <=> Temporal_Mid_R,-0.021492519147407928
Precuneus_R <=> Paracentral_Lobule_L,-0.021460620473549775
Frontal_Med_Orb_L <=> Frontal_Med_Orb_R,-0.021430764729089002
Temporal_Sup_L <=> Temporal_Mid_R,-0.02139688631418135
Frontal_Inf_Orb_L <=> Fusiform_L,-0.021276880370058836
Thalamus_L <=> Vermis_4_5,-0.02126839007380319
Vermis_3 <=> Vermis_4_5,-0.02125350676781146
Temporal_Pole_Sup_R <=> Temporal_Pole_Mid_L,-0.021196262933053232
Fusiform_R <=> Postcentral_R,-0.02116554703045743
Cingulum_Mid_L <=> Temporal_Sup_L,-0.0211126904024729
Cerebelum_Crus2_R <=> Cerebelum_9_R,-0.021058722094487427
ParaHippocampal_R <=> Temporal_Sup_L,-0.020979659461805154
Amygdala_R <=> Temporal_Pole_Sup_R,-0.020934570366637217
Temporal_Inf_L <=> Cerebelum_6_R,-0.020811600588841996
Supp_Motor_Area_L <=> Cingulum_Mid_R,-0.02077211649837416
Fusiform_R <=> Parietal_Sup_L,-0.020733082480610322
Fusiform_L <=> Temporal_Pole_Sup_R,-0.0207061764551427
