feature,mean_importance
Paracentral_Lobule_R <=> Temporal_Inf_R,-0.001646242300692724
Occipital_Sup_R <=> Temporal_Sup_R,-0.0015716541637186055
ParaHippocampal_R <=> Cerebelum_4_5_L,-0.0015702547061568594
Frontal_Sup_L <=> Olfactory_R,-0.001528649936078641
Calcarine_R <=> Occipital_Sup_L,-0.0014726893328321333
Frontal_Mid_L <=> Amygdala_R,-0.0014572688164623316
Postcentral_R <=> Vermis_9,-0.001408101985333765
Lingual_L <=> Occipital_Mid_R,-0.0014048410200848016
Temporal_Sup_L <=> Cerebelum_7b_L,-0.0013793637135305792
Frontal_Sup_R <=> Temporal_Pole_Mid_L,-0.001372056869403937
Precuneus_L <=> Temporal_Inf_L,-0.0013662469958181322
Cingulum_Mid_L <=> Temporal_Pole_Mid_R,-0.0013477238465803732
Cerebelum_Crus2_R <=> Vermis_4_5,-0.0012882872858243299
Paracentral_Lobule_L <=> Temporal_Inf_R,-0.0012866673836017916
Occipital_Inf_R <=> Temporal_Sup_R,-0.0012850684394975164
SupraMarginal_R <=> Temporal_Inf_R,-0.0012801183562223706
Precuneus_R <=> Cerebelum_7b_R,-0.0012544787551624025
Frontal_Sup_Medial_L <=> Cerebelum_6_L,-0.0012227549426491846
Rolandic_Oper_R <=> Temporal_Sup_L,-0.0012035946480813075
Cingulum_Ant_L <=> Cerebelum_Crus2_R,-0.0011770842704411644
Hippocampus_R <=> Cerebelum_7b_L,-0.0011576881024180751
Olfactory_R <=> Angular_L,-0.0011560191140215447
Cingulum_Ant_L <=> Temporal_Mid_L,-0.001132685045369608
Putamen_R <=> Cerebelum_4_5_L,-0.0010990486534053988
Hippocampus_R <=> Vermis_7,-0.0010979794945530585
Frontal_Sup_Medial_L <=> Temporal_Sup_L,-0.0010452012439953196
Cingulum_Mid_R <=> Temporal_Pole_Mid_R,-0.0010442338758477332
Frontal_Med_Orb_L <=> Caudate_L,-0.001024495138822057
Frontal_Mid_Orb_R <=> Temporal_Inf_R,-0.0010134168961047241
Postcentral_L <=> Thalamus_L,-0.000963141007020929
Cingulum_Post_R <=> Vermis_4_5,-0.0009419179890349794
Frontal_Sup_R <=> Postcentral_R,-0.0009067238783234455
Frontal_Sup_Medial_L <=> Heschl_R,-0.0009001434909513328
Frontal_Mid_R <=> Frontal_Mid_Orb_L,-0.0008950923754544871
Supp_Motor_Area_R <=> Precuneus_L,-0.0008888307498659875
ParaHippocampal_R <=> Cerebelum_3_R,-0.0008816149433096499
Cerebelum_Crus1_R <=> Vermis_8,-0.0008510846252431703
Lingual_R <=> Cerebelum_10_R,-0.0008469051955492413
Heschl_L <=> Cerebelum_7b_L,-0.0008346584170193738
Lingual_R <=> Temporal_Sup_R,-0.0008027402008322637
SupraMarginal_L <=> Temporal_Sup_R,-0.0007246420089354278
Cingulum_Post_L <=> Vermis_4_5,-0.0006898146976883179
Hippocampus_L <=> Postcentral_R,-0.0006786604087514414
Insula_L <=> Cerebelum_Crus2_L,-0.0006310671546936764
Supp_Motor_Area_R <=> Olfactory_R,-0.0005956998985839013
Cingulum_Ant_L <=> Cerebelum_Crus1_R,-0.0005951220402086843
Cerebelum_Crus1_L <=> Cerebelum_8_R,-0.0005838058858720352
Hippocampus_R <=> Paracentral_Lobule_L,-0.0005589699465268661
Cuneus_L <=> Vermis_3,-0.0005458087171788861
Frontal_Med_Orb_L <=> Temporal_Pole_Sup_R,-0.0005432564626865366
Thalamus_L <=> Vermis_3,-0.0005008652201750508
Parietal_Inf_L <=> Cerebelum_8_L,-0.0005000964640130556
Cerebelum_4_5_L <=> Cerebelum_4_5_R,-0.0004650429853240379
Pallidum_L <=> Vermis_3,-0.00044442356362111023
Caudate_L <=> Heschl_R,-0.00043181987431657466
Frontal_Sup_Medial_L <=> Postcentral_L,-0.00040769603957884203
Olfactory_R <=> Cerebelum_4_5_R,-0.0003968818436853816
Olfactory_R <=> Cerebelum_8_R,-0.0003659226328732279
SupraMarginal_R <=> Temporal_Mid_L,-0.00036406034137026477
Frontal_Mid_Orb_R <=> Thalamus_R,-0.0003589915582436376
Cingulum_Ant_R <=> Paracentral_Lobule_L,-0.00033792661805682745
ParaHippocampal_R <=> Vermis_4_5,-0.00032952809350275116
Caudate_L <=> Vermis_4_5,-0.00031885460599405667
Amygdala_R <=> Vermis_6,-0.00031243709629487083
Parietal_Inf_R <=> SupraMarginal_R,-0.0003052191632024748
Hippocampus_R <=> Cerebelum_3_R,-0.00027922076191382316
Temporal_Inf_R <=> Cerebelum_9_L,-0.0002538754786789221
Frontal_Sup_Orb_L <=> Occipital_Sup_R,-0.00025169203258059716
Frontal_Sup_L <=> Rectus_L,-0.00024334036496931333
Cingulum_Ant_R <=> Temporal_Sup_L,-0.0002013017380034121
Heschl_R <=> Temporal_Sup_L,-0.0001858982305535939
Frontal_Inf_Tri_R <=> Fusiform_R,-0.00018096432671319552
Postcentral_L <=> Vermis_10,-0.00015711776191624783
Cingulum_Mid_R <=> Cingulum_Post_L,-0.0001394030514582756
Olfactory_R <=> Cerebelum_8_L,-0.00012687680910814514
Cerebelum_Crus1_L <=> Vermis_7,-0.00011124730286435903
Rectus_R <=> Cerebelum_9_L,-9.132182323077221e-05
Frontal_Inf_Oper_L <=> Caudate_L,-8.378882566588697e-05
Postcentral_R <=> Vermis_1_2,-7.453589755825884e-05
ParaHippocampal_L <=> Cerebelum_4_5_R,-7.269756128760462e-05
Caudate_L <=> Cerebelum_3_R,-5.1101884135884565e-05
Calcarine_L <=> Putamen_L,-5.045927292670616e-05
ParaHippocampal_R <=> Cerebelum_3_L,-2.7412563871243024e-05
Frontal_Sup_Orb_R <=> Frontal_Inf_Orb_L,-1.7479589267588304e-05
Frontal_Sup_Medial_L <=> Frontal_Med_Orb_L,0.0
Amygdala_L <=> Parietal_Inf_R,0.0
Occipital_Mid_R <=> Temporal_Pole_Mid_L,0.0
Cerebelum_6_R <=> Cerebelum_7b_R,0.0
Postcentral_R <=> Cerebelum_9_R,0.0
Frontal_Inf_Oper_L <=> Hippocampus_L,0.0
Cuneus_L <=> Cerebelum_Crus2_R,2.2204460492503132e-17
Cuneus_L <=> Putamen_R,2.2204460492503132e-17
Occipital_Inf_L <=> Temporal_Sup_L,2.2204460492503132e-17
Supp_Motor_Area_L <=> Cerebelum_Crus2_L,2.2204460492503132e-17
Calcarine_L <=> Caudate_R,2.2204460492503132e-17
Frontal_Sup_Medial_R <=> Occipital_Sup_L,2.2204460492503132e-17
Occipital_Inf_R <=> Vermis_8,2.2204460492503132e-17
Frontal_Sup_L <=> Temporal_Mid_R,2.2204460492503132e-17
Amygdala_L <=> Angular_R,2.2204460492503132e-17
Supp_Motor_Area_R <=> Amygdala_R,2.2204460492503132e-17
Precentral_R <=> Caudate_L,2.2204460492503132e-17
Calcarine_R <=> Cerebelum_Crus2_L,2.2204460492503132e-17
Rectus_R <=> Cerebelum_Crus2_L,2.2204460492503132e-17
Rectus_R <=> Cuneus_L,2.2204460492503132e-17
Cerebelum_4_5_L <=> Cerebelum_6_R,2.2204460492503132e-17
Frontal_Mid_L <=> Occipital_Inf_R,2.2204460492503132e-17
Cingulum_Mid_L <=> Calcarine_L,2.2204460492503132e-17
Cuneus_L <=> Cerebelum_6_L,2.2204460492503132e-17
Frontal_Sup_L <=> Parietal_Sup_R,2.2204460492503132e-17
Lingual_L <=> Caudate_R,2.2204460492503132e-17
Cingulum_Ant_L <=> Temporal_Inf_R,2.2204460492503132e-17
Frontal_Sup_L <=> Postcentral_L,2.2204460492503132e-17
Frontal_Sup_R <=> Parietal_Inf_R,2.2204460492503132e-17
Cuneus_R <=> Vermis_1_2,2.2204460492503132e-17
Temporal_Inf_L <=> Vermis_3,2.2204460492503132e-17
Insula_R <=> Occipital_Mid_R,2.2204460492503132e-17
Amygdala_L <=> Vermis_4_5,2.2204460492503132e-17
Cingulum_Ant_L <=> Temporal_Pole_Sup_R,2.2204460492503132e-17
Cingulum_Ant_L <=> Vermis_8,2.2204460492503132e-17
Frontal_Med_Orb_R <=> Occipital_Mid_L,2.2204460492503132e-17
Frontal_Mid_L <=> Cerebelum_9_R,2.2204460492503132e-17
Occipital_Mid_L <=> Fusiform_L,2.2204460492503132e-17
Precentral_R <=> Vermis_6,2.2204460492503132e-17
Frontal_Med_Orb_R <=> Temporal_Pole_Mid_R,2.2204460492503132e-17
Insula_L <=> SupraMarginal_L,2.2204460492503132e-17
Cingulum_Ant_L <=> Amygdala_L,2.2204460492503132e-17
Putamen_R <=> Cerebelum_7b_L,2.2204460492503132e-17
Lingual_L <=> Vermis_7,2.2204460492503132e-17
Heschl_R <=> Cerebelum_7b_R,2.2204460492503132e-17
Olfactory_L <=> Vermis_1_2,2.2204460492503132e-17
Cingulum_Ant_R <=> Occipital_Inf_R,2.2204460492503132e-17
Cingulum_Ant_L <=> Thalamus_R,2.2204460492503132e-17
Olfactory_L <=> Cerebelum_4_5_L,2.2204460492503132e-17
Cuneus_R <=> Vermis_6,2.2204460492503132e-17
Insula_L <=> Occipital_Mid_R,2.2204460492503132e-17
Cingulum_Ant_L <=> Pallidum_R,2.2204460492503132e-17
Insula_L <=> Angular_R,2.2204460492503132e-17
Occipital_Mid_R <=> Putamen_R,2.2204460492503132e-17
Rolandic_Oper_L <=> Frontal_Med_Orb_R,2.2204460492503132e-17
Angular_R <=> Cerebelum_4_5_L,2.2204460492503132e-17
Parietal_Inf_L <=> Angular_L,2.2204460492503132e-17
Angular_R <=> Pallidum_R,2.2204460492503132e-17
Frontal_Inf_Orb_R <=> Parietal_Inf_L,2.2204460492503132e-17
Cingulum_Mid_R <=> Paracentral_Lobule_R,2.2204460492503132e-17
Hippocampus_L <=> Cerebelum_Crus2_L,2.2204460492503132e-17
Cingulum_Mid_R <=> Pallidum_L,2.2204460492503132e-17
Postcentral_R <=> Parietal_Sup_R,2.2204460492503132e-17
Fusiform_R <=> Heschl_R,2.2204460492503132e-17
Cerebelum_8_L <=> Cerebelum_9_L,2.2204460492503132e-17
Precentral_L <=> Temporal_Mid_R,2.2204460492503132e-17
Vermis_1_2 <=> Vermis_3,2.2204460492503132e-17
Frontal_Inf_Tri_R <=> Putamen_R,2.2204460492503132e-17
Rolandic_Oper_L <=> Cerebelum_8_L,2.2204460492503132e-17
Frontal_Inf_Orb_R <=> SupraMarginal_L,2.2204460492503132e-17
Frontal_Inf_Tri_L <=> Temporal_Sup_L,2.2204460492503132e-17
Precuneus_L <=> Caudate_L,2.2204460492503132e-17
Rolandic_Oper_L <=> Parietal_Inf_L,2.2204460492503132e-17
Precentral_L <=> Cerebelum_Crus2_L,2.2204460492503132e-17
Angular_R <=> Cerebelum_Crus2_L,2.2204460492503132e-17
Cingulum_Mid_L <=> Angular_L,2.2204460492503132e-17
Paracentral_Lobule_R <=> Temporal_Pole_Mid_L,2.2204460492503132e-17
Fusiform_L <=> Cerebelum_3_L,2.2204460492503132e-17
Frontal_Inf_Oper_R <=> Angular_L,2.2204460492503132e-17
SupraMarginal_L <=> Temporal_Pole_Sup_R,2.2204460492503132e-17
SupraMarginal_R <=> Vermis_8,4.4408920985006264e-17
Heschl_R <=> Vermis_6,4.4408920985006264e-17
Angular_L <=> Cerebelum_Crus1_L,4.4408920985006264e-17
Frontal_Inf_Tri_R <=> Olfactory_R,4.4408920985006264e-17
Heschl_R <=> Cerebelum_9_L,4.4408920985006264e-17
Frontal_Med_Orb_L <=> Temporal_Pole_Sup_L,4.4408920985006264e-17
Parietal_Sup_R <=> Temporal_Mid_L,4.4408920985006264e-17
Frontal_Mid_L <=> Cingulum_Post_L,4.4408920985006264e-17
Frontal_Mid_L <=> Hippocampus_L,4.4408920985006264e-17
Frontal_Med_Orb_R <=> Insula_R,4.4408920985006264e-17
Cuneus_R <=> Cerebelum_6_R,4.4408920985006264e-17
Frontal_Mid_L <=> Frontal_Inf_Orb_R,4.4408920985006264e-17
Angular_L <=> Temporal_Sup_L,4.4408920985006264e-17
Frontal_Med_Orb_L <=> Vermis_6,4.4408920985006264e-17
Frontal_Med_Orb_R <=> Rectus_R,4.4408920985006264e-17
Frontal_Med_Orb_L <=> Vermis_10,4.4408920985006264e-17
Frontal_Mid_L <=> Frontal_Inf_Orb_L,4.4408920985006264e-17
SupraMarginal_R <=> Vermis_3,4.4408920985006264e-17
Frontal_Med_Orb_L <=> Vermis_8,4.4408920985006264e-17
Frontal_Sup_Orb_R <=> Vermis_7,4.4408920985006264e-17
Angular_L <=> Thalamus_R,4.4408920985006264e-17
Parietal_Inf_L <=> Parietal_Inf_R,4.4408920985006264e-17
Parietal_Inf_L <=> Paracentral_Lobule_L,4.4408920985006264e-17
Frontal_Mid_L <=> Frontal_Mid_Orb_R,4.4408920985006264e-17
Frontal_Sup_Orb_R <=> Vermis_9,4.4408920985006264e-17
Frontal_Inf_Tri_L <=> Cerebelum_Crus1_L,4.4408920985006264e-17
Frontal_Inf_Orb_R <=> Cingulum_Ant_R,4.4408920985006264e-17
Parietal_Sup_R <=> Precuneus_R,4.4408920985006264e-17
Angular_L <=> Cerebelum_8_L,4.4408920985006264e-17
Frontal_Inf_Orb_R <=> Cerebelum_7b_R,4.4408920985006264e-17
Frontal_Sup_Medial_R <=> Vermis_9,4.4408920985006264e-17
Frontal_Sup_Medial_R <=> Vermis_8,4.4408920985006264e-17
Frontal_Sup_Medial_R <=> Vermis_6,4.4408920985006264e-17
Frontal_Mid_L <=> Cerebelum_4_5_R,4.4408920985006264e-17
Frontal_Sup_Medial_R <=> Cerebelum_7b_R,4.4408920985006264e-17
Frontal_Inf_Tri_R <=> Cerebelum_10_L,4.4408920985006264e-17
Frontal_Sup_Medial_R <=> Cerebelum_3_R,4.4408920985006264e-17
Frontal_Mid_L <=> Vermis_6,4.4408920985006264e-17
Frontal_Mid_L <=> Vermis_9,4.4408920985006264e-17
Parietal_Sup_L <=> Temporal_Sup_L,4.4408920985006264e-17
Frontal_Mid_R <=> Frontal_Inf_Oper_R,4.4408920985006264e-17
Frontal_Sup_Medial_R <=> Pallidum_L,4.4408920985006264e-17
Frontal_Sup_Medial_R <=> Angular_R,4.4408920985006264e-17
Frontal_Inf_Tri_L <=> Cuneus_L,4.4408920985006264e-17
Frontal_Inf_Orb_R <=> Cerebelum_6_R,4.4408920985006264e-17
Lingual_L <=> Vermis_6,4.4408920985006264e-17
Frontal_Mid_L <=> Pallidum_L,4.4408920985006264e-17
Frontal_Med_Orb_L <=> Putamen_L,4.4408920985006264e-17
SupraMarginal_R <=> Cerebelum_4_5_L,4.4408920985006264e-17
Frontal_Med_Orb_L <=> SupraMarginal_R,4.4408920985006264e-17
Frontal_Mid_L <=> Occipital_Mid_L,4.4408920985006264e-17
Frontal_Inf_Tri_L <=> Precuneus_L,4.4408920985006264e-17
Frontal_Mid_L <=> Fusiform_L,4.4408920985006264e-17
Lingual_L <=> Temporal_Pole_Mid_L,4.4408920985006264e-17
Frontal_Med_Orb_L <=> Postcentral_L,4.4408920985006264e-17
Angular_L <=> Vermis_7,4.4408920985006264e-17
Frontal_Med_Orb_L <=> Fusiform_L,4.4408920985006264e-17
Lingual_L <=> Temporal_Inf_L,4.4408920985006264e-17
Frontal_Mid_L <=> SupraMarginal_L,4.4408920985006264e-17
Frontal_Inf_Orb_R <=> Temporal_Pole_Sup_L,4.4408920985006264e-17
Frontal_Med_Orb_L <=> Lingual_L,4.4408920985006264e-17
Frontal_Inf_Orb_R <=> Cerebelum_3_L,4.4408920985006264e-17
Frontal_Med_Orb_L <=> Pallidum_R,4.4408920985006264e-17
Temporal_Sup_L <=> Cerebelum_8_L,4.4408920985006264e-17
Supp_Motor_Area_L <=> Pallidum_L,4.4408920985006264e-17
Cuneus_R <=> Cerebelum_3_R,4.4408920985006264e-17
Frontal_Inf_Orb_L <=> Frontal_Med_Orb_R,4.4408920985006264e-17
Calcarine_R <=> Cerebelum_4_5_L,4.4408920985006264e-17
Frontal_Inf_Tri_R <=> Temporal_Sup_L,4.4408920985006264e-17
Frontal_Inf_Orb_L <=> Cingulum_Post_R,4.4408920985006264e-17
Calcarine_R <=> Vermis_3,4.4408920985006264e-17
Frontal_Inf_Orb_L <=> Hippocampus_R,4.4408920985006264e-17
Calcarine_R <=> Vermis_6,4.4408920985006264e-17
Rectus_L <=> Cerebelum_8_L,4.4408920985006264e-17
Frontal_Sup_Orb_L <=> Vermis_1_2,4.4408920985006264e-17
Rectus_L <=> Temporal_Sup_L,4.4408920985006264e-17
Cuneus_L <=> Cuneus_R,4.4408920985006264e-17
Frontal_Sup_Orb_L <=> Vermis_8,4.4408920985006264e-17
Frontal_Inf_Orb_L <=> ParaHippocampal_L,4.4408920985006264e-17
Rectus_L <=> SupraMarginal_R,4.4408920985006264e-17
SupraMarginal_L <=> Cerebelum_8_R,4.4408920985006264e-17
Rectus_L <=> Cuneus_R,4.4408920985006264e-17
Calcarine_R <=> Vermis_9,4.4408920985006264e-17
Frontal_Inf_Orb_L <=> Olfactory_L,4.4408920985006264e-17
Temporal_Mid_L <=> Temporal_Mid_R,4.4408920985006264e-17
Calcarine_R <=> Temporal_Inf_L,4.4408920985006264e-17
Temporal_Mid_R <=> Cerebelum_Crus2_L,4.4408920985006264e-17
Calcarine_L <=> Cerebelum_10_L,4.4408920985006264e-17
Frontal_Sup_Orb_L <=> Postcentral_R,4.4408920985006264e-17
Calcarine_L <=> Vermis_7,4.4408920985006264e-17
Calcarine_L <=> Vermis_8,4.4408920985006264e-17
Rectus_R <=> Precuneus_R,4.4408920985006264e-17
Frontal_Inf_Orb_L <=> Rolandic_Oper_L,4.4408920985006264e-17
Temporal_Mid_R <=> Temporal_Inf_R,4.4408920985006264e-17
Rectus_R <=> SupraMarginal_L,4.4408920985006264e-17
Calcarine_R <=> Occipital_Sup_R,4.4408920985006264e-17
Frontal_Inf_Orb_L <=> Supp_Motor_Area_L,4.4408920985006264e-17
Calcarine_R <=> Temporal_Sup_R,4.4408920985006264e-17
Frontal_Sup_Orb_L <=> Temporal_Mid_R,4.4408920985006264e-17
SupraMarginal_L <=> Temporal_Pole_Mid_L,4.4408920985006264e-17
Calcarine_R <=> Temporal_Pole_Sup_L,4.4408920985006264e-17
Temporal_Mid_L <=> Cerebelum_4_5_L,4.4408920985006264e-17
Temporal_Mid_L <=> Cerebelum_Crus2_L,4.4408920985006264e-17
Frontal_Sup_Orb_R <=> Frontal_Sup_Medial_L,4.4408920985006264e-17
Cuneus_R <=> Cerebelum_6_L,4.4408920985006264e-17
Temporal_Pole_Sup_L <=> Vermis_9,4.4408920985006264e-17
Frontal_Sup_Orb_R <=> Rectus_R,4.4408920985006264e-17
Frontal_Sup_Orb_R <=> Putamen_R,4.4408920985006264e-17
Temporal_Sup_R <=> Temporal_Pole_Mid_R,4.4408920985006264e-17
Temporal_Sup_R <=> Temporal_Pole_Sup_R,4.4408920985006264e-17
Frontal_Med_Orb_R <=> Fusiform_L,4.4408920985006264e-17
Frontal_Sup_Orb_R <=> Temporal_Pole_Sup_R,4.4408920985006264e-17
Parietal_Inf_L <=> Vermis_8,4.4408920985006264e-17
SupraMarginal_R <=> Cerebelum_Crus1_R,4.4408920985006264e-17
Cuneus_R <=> Paracentral_Lobule_L,4.4408920985006264e-17
Cuneus_R <=> Heschl_R,4.4408920985006264e-17
SupraMarginal_R <=> Cerebelum_Crus2_L,4.4408920985006264e-17
Frontal_Sup_Orb_R <=> Cerebelum_Crus1_L,4.4408920985006264e-17
Frontal_Med_Orb_R <=> Cuneus_R,4.4408920985006264e-17
Frontal_Med_Orb_R <=> Cuneus_L,4.4408920985006264e-17
SupraMarginal_R <=> Cerebelum_Crus2_R,4.4408920985006264e-17
Frontal_Med_Orb_R <=> ParaHippocampal_R,4.4408920985006264e-17
Temporal_Sup_L <=> Cerebelum_10_L,4.4408920985006264e-17
Frontal_Med_Orb_R <=> Lingual_L,4.4408920985006264e-17
Temporal_Sup_R <=> Cerebelum_4_5_R,4.4408920985006264e-17
Frontal_Med_Orb_R <=> Caudate_R,4.4408920985006264e-17
Frontal_Med_Orb_R <=> Putamen_R,4.4408920985006264e-17
SupraMarginal_L <=> Cerebelum_9_L,4.4408920985006264e-17
Frontal_Inf_Orb_L <=> Cuneus_R,4.4408920985006264e-17
Frontal_Sup_Orb_R <=> ParaHippocampal_R,4.4408920985006264e-17
Cuneus_L <=> Cerebelum_6_R,4.4408920985006264e-17
Frontal_Inf_Orb_L <=> Occipital_Sup_L,4.4408920985006264e-17
Cuneus_L <=> Cerebelum_7b_R,4.4408920985006264e-17
Frontal_Inf_Tri_R <=> Precuneus_L,4.4408920985006264e-17
Frontal_Med_Orb_R <=> Cerebelum_4_5_R,4.4408920985006264e-17
Frontal_Inf_Orb_L <=> Fusiform_L,4.4408920985006264e-17
Temporal_Sup_R <=> Vermis_9,4.4408920985006264e-17
Frontal_Sup_Orb_R <=> Fusiform_L,4.4408920985006264e-17
Frontal_Inf_Orb_L <=> Precuneus_L,4.4408920985006264e-17
Cuneus_R <=> Lingual_L,4.4408920985006264e-17
Frontal_Sup_Orb_R <=> Postcentral_L,4.4408920985006264e-17
Temporal_Sup_R <=> Vermis_7,4.4408920985006264e-17
Parietal_Inf_R <=> Paracentral_Lobule_L,4.4408920985006264e-17
Frontal_Med_Orb_R <=> Heschl_R,4.4408920985006264e-17
Rectus_L <=> ParaHippocampal_R,4.4408920985006264e-17
Frontal_Med_Orb_R <=> Hippocampus_L,4.4408920985006264e-17
Thalamus_R <=> Temporal_Inf_R,4.4408920985006264e-17
Rolandic_Oper_L <=> Insula_L,4.4408920985006264e-17
Occipital_Mid_R <=> Temporal_Inf_R,4.4408920985006264e-17
Postcentral_L <=> Parietal_Inf_L,4.4408920985006264e-17
Olfactory_L <=> Precuneus_R,4.4408920985006264e-17
Frontal_Mid_Orb_R <=> Frontal_Sup_Medial_L,4.4408920985006264e-17
Precuneus_R <=> Vermis_9,4.4408920985006264e-17
Occipital_Mid_R <=> Cerebelum_4_5_L,4.4408920985006264e-17
Occipital_Mid_R <=> Cerebelum_9_R,4.4408920985006264e-17
Occipital_Mid_R <=> Cerebelum_10_L,4.4408920985006264e-17
Olfactory_L <=> Lingual_R,4.4408920985006264e-17
Frontal_Mid_Orb_R <=> Cingulum_Mid_R,4.4408920985006264e-17
Occipital_Mid_R <=> Vermis_9,4.4408920985006264e-17
Rolandic_Oper_R <=> Pallidum_L,4.4408920985006264e-17
Olfactory_L <=> Cingulum_Mid_R,4.4408920985006264e-17
Frontal_Mid_Orb_R <=> Lingual_R,4.4408920985006264e-17
Frontal_Mid_Orb_R <=> Occipital_Mid_L,4.4408920985006264e-17
Occipital_Mid_R <=> Temporal_Pole_Mid_R,4.4408920985006264e-17
Postcentral_L <=> SupraMarginal_L,4.4408920985006264e-17
Putamen_L <=> Cerebelum_8_R,4.4408920985006264e-17
Putamen_L <=> Vermis_3,4.4408920985006264e-17
Rectus_R <=> Thalamus_R,4.4408920985006264e-17
Rolandic_Oper_R <=> Calcarine_R,4.4408920985006264e-17
Occipital_Mid_L <=> Temporal_Inf_R,4.4408920985006264e-17
Frontal_Mid_Orb_L <=> Caudate_R,4.4408920985006264e-17
Postcentral_L <=> Heschl_L,4.4408920985006264e-17
Rolandic_Oper_R <=> Occipital_Mid_L,4.4408920985006264e-17
Precuneus_R <=> Cerebelum_Crus1_R,4.4408920985006264e-17
Occipital_Inf_L <=> SupraMarginal_L,4.4408920985006264e-17
Rolandic_Oper_R <=> Postcentral_R,4.4408920985006264e-17
Precuneus_R <=> Cerebelum_4_5_R,4.4408920985006264e-17
Putamen_R <=> Cerebelum_3_L,4.4408920985006264e-17
Putamen_R <=> Temporal_Inf_R,4.4408920985006264e-17
Frontal_Inf_Oper_R <=> Frontal_Med_Orb_L,4.4408920985006264e-17
Occipital_Mid_R <=> Paracentral_Lobule_L,4.4408920985006264e-17
Putamen_R <=> Heschl_L,4.4408920985006264e-17
Frontal_Inf_Oper_R <=> Frontal_Sup_Medial_R,4.4408920985006264e-17
Frontal_Mid_Orb_L <=> Temporal_Pole_Mid_L,4.4408920985006264e-17
Occipital_Mid_L <=> Temporal_Pole_Sup_R,4.4408920985006264e-17
Frontal_Mid_Orb_R <=> Postcentral_R,4.4408920985006264e-17
Caudate_R <=> Temporal_Inf_R,4.4408920985006264e-17
Supp_Motor_Area_L <=> Occipital_Inf_L,4.4408920985006264e-17
Fusiform_L <=> Cerebelum_4_5_L,4.4408920985006264e-17
Supp_Motor_Area_R <=> Hippocampus_L,4.4408920985006264e-17
Fusiform_L <=> Cerebelum_3_R,4.4408920985006264e-17
Frontal_Inf_Oper_L <=> Parietal_Sup_R,4.4408920985006264e-17
Supp_Motor_Area_R <=> Cingulum_Mid_R,4.4408920985006264e-17
Caudate_L <=> Thalamus_R,4.4408920985006264e-17
Caudate_L <=> Putamen_R,4.4408920985006264e-17
Supp_Motor_Area_L <=> Parietal_Sup_R,4.4408920985006264e-17
Supp_Motor_Area_L <=> SupraMarginal_L,4.4408920985006264e-17
Frontal_Inf_Oper_L <=> Cingulum_Post_L,4.4408920985006264e-17
Supp_Motor_Area_L <=> Temporal_Pole_Mid_R,4.4408920985006264e-17
Fusiform_L <=> SupraMarginal_L,4.4408920985006264e-17
Frontal_Inf_Oper_L <=> Amygdala_L,4.4408920985006264e-17
Paracentral_Lobule_R <=> Cerebelum_6_L,4.4408920985006264e-17
Supp_Motor_Area_L <=> Cuneus_R,4.4408920985006264e-17
Frontal_Inf_Oper_L <=> Putamen_R,4.4408920985006264e-17
Fusiform_R <=> Parietal_Sup_R,4.4408920985006264e-17
Occipital_Inf_R <=> Thalamus_L,4.4408920985006264e-17
Occipital_Inf_L <=> Heschl_R,4.4408920985006264e-17
