feature,mean_importance
Putamen_L <=> Pallidum_L,-2.5507015436012437
Cuneus_R <=> Postcentral_L,-2.534614953248166
Precentral_R <=> Parietal_Inf_L,-2.5234262600777813
Fusiform_R <=> Cerebelum_8_R,-2.5036734774115104
Occipital_Sup_R <=> Postcentral_L,-2.4810092908985295
Fusiform_R <=> Cerebelum_7b_L,-2.4441234888941095
Lingual_R <=> Fusiform_R,-2.4369109096069366
Fusiform_L <=> Vermis_8,-2.4257113697918555
Cerebelum_9_L <=> Vermis_9,-2.4224127322507685
Precentral_R <=> Parietal_Sup_L,-2.3989639718034255
Hippocampus_R <=> Fusiform_L,-2.382173719307244
Occipital_Inf_L <=> Fusiform_R,-2.372702157694056
Fusiform_L <=> Cerebelum_4_5_R,-2.354682839231873
Lingual_R <=> Cerebelum_4_5_L,-2.3480506002183974
Precentral_R <=> Parietal_Sup_R,-2.347568425097677
Precentral_L <=> Cuneus_R,-2.3386718497795926
Lingual_L <=> Occipital_Mid_L,-2.3357306742881176
Cerebelum_4_5_R <=> Cerebelum_8_R,-2.3299316202836877
Precentral_L <=> Occipital_Sup_L,-2.3298208450211577
Cerebelum_Crus1_R <=> Vermis_6,-2.320169185290061
Parietal_Inf_L <=> SupraMarginal_L,-2.2758901206049473
Parietal_Sup_L <=> Cerebelum_7b_L,-2.2688313784497693
Cerebelum_6_R <=> Cerebelum_8_R,-2.2611053729597814
Cingulum_Mid_L <=> Paracentral_Lobule_L,-2.2079894606583763
Cuneus_R <=> Fusiform_R,-2.19894149722339
Cerebelum_Crus2_R <=> Vermis_6,-2.194070172891378
Precentral_L <=> Occipital_Mid_L,-2.1903638366292597
Supp_Motor_Area_L <=> Cingulum_Mid_L,-2.189898806173056
Hippocampus_R <=> ParaHippocampal_L,-2.186453780422627
Occipital_Inf_R <=> Cerebelum_7b_L,-2.185902458813217
Temporal_Sup_L <=> Temporal_Mid_L,-2.181138373142062
Occipital_Inf_R <=> Fusiform_R,-2.1804361187701944
Occipital_Mid_L <=> Fusiform_L,-2.1781005563022093
Lingual_R <=> Cerebelum_8_R,-2.173248551933372
Cerebelum_Crus1_R <=> Cerebelum_6_L,-2.169109320147169
Postcentral_R <=> Paracentral_Lobule_L,-2.1594175160298477
Lingual_L <=> Fusiform_R,-2.1533776268978158
Occipital_Mid_L <=> Fusiform_R,-2.1487842234623087
Fusiform_L <=> Cerebelum_8_L,-2.1420048426553793
Fusiform_L <=> Cerebelum_8_R,-2.140456871613702
Occipital_Sup_L <=> Postcentral_L,-2.132782585663037
Hippocampus_L <=> Cerebelum_4_5_L,-2.132638763987791
Occipital_Inf_L <=> Cerebelum_7b_L,-2.1265081205113203
Cerebelum_6_R <=> Vermis_6,-2.1105700396374374
Occipital_Mid_L <=> Cerebelum_6_L,-2.0959467763868957
Fusiform_L <=> Cerebelum_Crus2_R,-2.0956605135425037
Fusiform_L <=> Vermis_7,-2.081630165548597
Precentral_R <=> Cuneus_R,-2.0794189165480956
Occipital_Sup_R <=> Postcentral_R,-2.0665329034960562
Cerebelum_Crus2_R <=> Cerebelum_6_L,-2.0646971737117554
Cerebelum_4_5_R <=> Vermis_3,-2.0616441156886594
Fusiform_L <=> Cerebelum_Crus1_R,-2.0508469865090517
Precentral_R <=> Occipital_Inf_R,-2.0489748143137207
Precentral_L <=> Frontal_Mid_L,-2.023724398293473
Fusiform_R <=> Cerebelum_7b_R,-2.0212035789902303
Calcarine_L <=> Precuneus_R,-2.019199388545411
Temporal_Mid_L <=> Cerebelum_6_R,-2.01454415157707
Postcentral_L <=> Temporal_Inf_R,-2.0138062671319004
Cerebelum_4_5_R <=> Cerebelum_6_L,-2.0037299136039453
ParaHippocampal_L <=> ParaHippocampal_R,-2.002821860830724
Occipital_Inf_R <=> Cerebelum_8_L,-2.0027256843594445
Occipital_Mid_L <=> Precuneus_R,-2.002671963810502
Cuneus_L <=> Occipital_Mid_R,-2.000579878530408
Cerebelum_4_5_R <=> Cerebelum_8_L,-1.9984075110963944
Precentral_L <=> Paracentral_Lobule_L,-1.9950344194103053
Temporal_Pole_Mid_R <=> Temporal_Inf_L,-1.9929570625074404
Cuneus_L <=> Fusiform_L,-1.9901213061774683
Occipital_Inf_L <=> Vermis_7,-1.9835087388820143
Occipital_Mid_L <=> Parietal_Inf_L,-1.9802683829186862
Occipital_Mid_L <=> Temporal_Inf_L,-1.967296204916721
Precentral_L <=> Parietal_Sup_L,-1.960966624019025
Occipital_Sup_L <=> Paracentral_Lobule_L,-1.9609489675626037
Cerebelum_4_5_L <=> Vermis_3,-1.95565811737344
Supp_Motor_Area_L <=> Parietal_Inf_L,-1.9533304065937471
Cerebelum_Crus1_L <=> Vermis_8,-1.9412613756706947
Fusiform_R <=> Cerebelum_4_5_L,-1.935510895366275
Lingual_L <=> Occipital_Inf_L,-1.9309666126876948
ParaHippocampal_L <=> Temporal_Inf_L,-1.9306547368167628
Precentral_R <=> Temporal_Inf_R,-1.9198382039855773
Cerebelum_Crus2_R <=> Cerebelum_6_R,-1.91615947301525
Precentral_L <=> Frontal_Sup_L,-1.9105268838425502
Fusiform_R <=> Cerebelum_10_R,-1.9101346487710344
Temporal_Mid_L <=> Temporal_Pole_Mid_R,-1.9042519550349
Occipital_Sup_L <=> Occipital_Sup_R,-1.9017646157593817
Hippocampus_R <=> Fusiform_R,-1.9017213426631827
Amygdala_L <=> Amygdala_R,-1.8949965351275608
Cerebelum_6_R <=> Vermis_9,-1.8938173029352754
Cerebelum_3_R <=> Vermis_3,-1.8868746087168091
Cerebelum_Crus1_R <=> Vermis_8,-1.8822218986011223
Temporal_Mid_R <=> Temporal_Pole_Mid_R,-1.8647163603682118
Fusiform_R <=> Precuneus_L,-1.8620485265754325
Cingulum_Mid_L <=> Calcarine_L,-1.8493360397041356
Occipital_Inf_R <=> Paracentral_Lobule_L,-1.8442624669828518
Cerebelum_4_5_R <=> Vermis_6,-1.8433963337236094
Fusiform_R <=> Cerebelum_8_L,-1.8432135903241686
Fusiform_L <=> Temporal_Sup_L,-1.8425674150757771
ParaHippocampal_L <=> Fusiform_L,-1.8386068721260926
Hippocampus_R <=> Temporal_Pole_Sup_R,-1.8386058206605327
Cingulum_Mid_L <=> Occipital_Mid_L,-1.8379288828627893
Lingual_R <=> Vermis_4_5,-1.8362372817958943
Cuneus_R <=> Occipital_Mid_R,-1.8312267507972564
Precentral_R <=> Occipital_Mid_R,-1.828836616025987
Lingual_L <=> Cerebelum_8_L,-1.8275418032384523
ParaHippocampal_R <=> Temporal_Inf_R,-1.811800223326253
Occipital_Inf_R <=> Cerebelum_8_R,-1.80685438678683
Lingual_L <=> Temporal_Inf_L,-1.8059008982733247
Cuneus_L <=> Parietal_Sup_L,-1.8006028184890652
Occipital_Mid_L <=> Parietal_Sup_L,-1.8000202536951577
Cuneus_L <=> Occipital_Sup_R,-1.7998433590735232
Occipital_Inf_R <=> Cerebelum_6_L,-1.798681827667417
Supp_Motor_Area_L <=> Paracentral_Lobule_L,-1.7965086694157748
Fusiform_R <=> Cerebelum_6_L,-1.7928882738558714
Occipital_Inf_R <=> Cerebelum_Crus1_R,-1.7809224149391212
Occipital_Inf_L <=> Paracentral_Lobule_L,-1.7759358042304911
Fusiform_R <=> Cerebelum_Crus2_R,-1.772528495543827
Paracentral_Lobule_L <=> Paracentral_Lobule_R,-1.7722203313978468
Temporal_Sup_L <=> Temporal_Inf_L,-1.7539247749626128
Fusiform_R <=> Vermis_6,-1.752331849870498
Occipital_Inf_R <=> Fusiform_L,-1.744346851297601
Frontal_Sup_L <=> Frontal_Mid_L,-1.7385910386109173
Calcarine_L <=> Paracentral_Lobule_L,-1.7375207705691935
Fusiform_L <=> Cerebelum_7b_L,-1.7352561952617407
Occipital_Sup_L <=> Parietal_Sup_L,-1.7351154844028316
Occipital_Sup_R <=> Occipital_Mid_R,-1.7321263678139274
Occipital_Inf_L <=> Postcentral_L,-1.7317588891283264
Occipital_Mid_L <=> Postcentral_L,-1.7302487851043622
Fusiform_L <=> Cerebelum_4_5_L,-1.726511329106438
Cerebelum_Crus1_R <=> Cerebelum_8_R,-1.7251013678877372
Temporal_Pole_Sup_L <=> Temporal_Mid_L,-1.722674011529938
Precentral_R <=> Cuneus_L,-1.717910822650606
Calcarine_L <=> Precuneus_L,-1.713188974756696
Cerebelum_Crus1_L <=> Cerebelum_4_5_R,-1.7083471289025538
Lingual_R <=> Occipital_Mid_L,-1.7064400073906711
Hippocampus_L <=> Temporal_Pole_Sup_L,-1.7022287654624875
Fusiform_L <=> Paracentral_Lobule_L,-1.697629480142524
Occipital_Inf_R <=> Temporal_Inf_L,-1.691493929504435
Lingual_L <=> Temporal_Inf_R,-1.6830802490201933
Fusiform_R <=> Cerebelum_4_5_R,-1.6815507388080675
Fusiform_L <=> Temporal_Mid_L,-1.6734391860487392
Precentral_R <=> Supp_Motor_Area_L,-1.6727683851750128
Calcarine_L <=> Vermis_4_5,-1.6665437110563175
Cerebelum_4_5_R <=> Vermis_7,-1.6633340998240442
Precuneus_L <=> Temporal_Inf_L,-1.662100110989138
ParaHippocampal_L <=> Temporal_Pole_Mid_L,-1.6614412466310966
Thalamus_R <=> Vermis_4_5,-1.6592113590310162
Lingual_R <=> Cerebelum_6_R,-1.6589681371753813
ParaHippocampal_R <=> Temporal_Inf_L,-1.6502615542457817
Cerebelum_Crus2_R <=> Cerebelum_7b_R,-1.649103710841996
Fusiform_L <=> Precuneus_L,-1.6477600613793129
Precuneus_L <=> Paracentral_Lobule_L,-1.6425473497535534
Cerebelum_6_L <=> Vermis_8,-1.6399256578810337
Fusiform_R <=> Temporal_Sup_L,-1.6387781278803204
Fusiform_L <=> Cerebelum_Crus2_L,-1.6369095436719732
Parietal_Sup_R <=> Cerebelum_8_R,-1.6340431964188753
Cuneus_R <=> Paracentral_Lobule_L,-1.6250051451446752
Occipital_Mid_R <=> Temporal_Mid_R,-1.6243929985663441
Precentral_R <=> Occipital_Sup_L,-1.6198896214765852
Temporal_Sup_L <=> Temporal_Pole_Sup_R,-1.6176584253760382
Precentral_L <=> Temporal_Inf_R,-1.6172234356803785
Occipital_Inf_R <=> Cerebelum_Crus2_R,-1.6155284823721927
Occipital_Inf_R <=> Postcentral_R,-1.6108685457013934
Lingual_L <=> Cerebelum_Crus1_L,-1.6052927402917845
Cerebelum_Crus1_R <=> Cerebelum_7b_R,-1.5976175150204568
Hippocampus_L <=> ParaHippocampal_L,-1.59680925722694
Temporal_Inf_L <=> Cerebelum_8_L,-1.5961392902204892
Calcarine_L <=> Occipital_Mid_R,-1.5951228924387664
Cerebelum_9_L <=> Vermis_8,-1.592888079630589
Parietal_Sup_R <=> SupraMarginal_R,-1.5914466712396376
Vermis_4_5 <=> Vermis_6,-1.5815029139768229
Rolandic_Oper_R <=> Temporal_Pole_Sup_R,-1.5778049595567096
Cingulum_Mid_L <=> Fusiform_L,-1.5748812343107175
Frontal_Inf_Orb_L <=> Temporal_Inf_L,-1.5727835692216303
Occipital_Inf_L <=> Cerebelum_Crus1_R,-1.570047632175735
Cerebelum_Crus2_L <=> Vermis_6,-1.5673820303806991
Occipital_Sup_R <=> Occipital_Mid_L,-1.565983616558603
Frontal_Med_Orb_L <=> Cingulum_Ant_R,-1.5629753611976525
Fusiform_L <=> Cerebelum_10_R,-1.5583068226326844
Cerebelum_Crus2_R <=> Cerebelum_9_R,-1.5569322548829205
Occipital_Inf_R <=> Postcentral_L,-1.5562465765482643
Fusiform_R <=> Temporal_Mid_L,-1.5500374413965574
Cerebelum_Crus2_R <=> Cerebelum_8_R,-1.548527891375946
Putamen_R <=> Pallidum_R,-1.5426298969502255
Fusiform_R <=> Cerebelum_6_R,-1.5393210581248837
Occipital_Inf_R <=> Cerebelum_Crus1_L,-1.5339414012721933
Cingulum_Mid_L <=> Postcentral_L,-1.518164532811457
Cerebelum_4_5_L <=> Cerebelum_4_5_R,-1.5151284424383136
Occipital_Inf_L <=> Cerebelum_8_R,-1.5142264066342648
Lingual_R <=> Occipital_Inf_L,-1.5106726752739945
Cuneus_L <=> Precuneus_R,-1.5091935778097223
Caudate_L <=> Putamen_L,-1.5089355633629224
Frontal_Mid_L <=> Frontal_Inf_Orb_L,-1.5006323784805118
Calcarine_L <=> Cuneus_L,-1.4960622581102
Cuneus_L <=> Occipital_Inf_R,-1.4940867211994715
Calcarine_L <=> Cerebelum_6_L,-1.492707489584734
Calcarine_L <=> Postcentral_L,-1.4918337406212714
Temporal_Inf_L <=> Cerebelum_7b_L,-1.4894802286906497
Fusiform_L <=> Cerebelum_7b_R,-1.482956989073432
Supp_Motor_Area_R <=> Paracentral_Lobule_L,-1.478932448478119
Hippocampus_L <=> ParaHippocampal_R,-1.4758686065545192
Temporal_Inf_L <=> Cerebelum_6_L,-1.475585877638619
Cerebelum_Crus1_L <=> Cerebelum_6_R,-1.4740767963078951
Olfactory_R <=> Rectus_R,-1.4687727391565233
Temporal_Pole_Mid_L <=> Temporal_Inf_R,-1.4627320492888458
Supp_Motor_Area_L <=> Precuneus_L,-1.460591090291942
Lingual_L <=> Postcentral_L,-1.4603543825304968
Fusiform_R <=> Cerebelum_Crus1_R,-1.4598368801361885
Frontal_Inf_Tri_L <=> Frontal_Inf_Orb_L,-1.454453271217028
Vermis_6 <=> Vermis_7,-1.4536885384995712
Vermis_6 <=> Vermis_8,-1.4506560375434703
Lingual_L <=> Vermis_4_5,-1.444473064458802
Occipital_Sup_L <=> Fusiform_R,-1.438118870447326
Lingual_R <=> Vermis_6,-1.4361869082574485
Lingual_L <=> Precuneus_R,-1.433031187721602
Fusiform_L <=> Cerebelum_Crus1_L,-1.4326042053104941
Precentral_R <=> Lingual_L,-1.4293099711096318
Fusiform_L <=> Precuneus_R,-1.427728217953367
Precentral_R <=> Cingulum_Mid_L,-1.427727321167461
Lingual_L <=> Precuneus_L,-1.4231583920134399
Frontal_Mid_L <=> Supp_Motor_Area_L,-1.418828148942859
Cerebelum_7b_L <=> Vermis_6,-1.4127208906187945
Occipital_Sup_R <=> Paracentral_Lobule_R,-1.4113650929286479
Temporal_Pole_Mid_R <=> Temporal_Inf_R,-1.4097755556312308
Cerebelum_6_R <=> Vermis_7,-1.406946463444254
Cerebelum_6_L <=> Vermis_7,-1.4041738575134075
Cerebelum_9_R <=> Vermis_9,-1.4033508548323907
Precentral_L <=> Occipital_Inf_L,-1.4026979854998303
Cerebelum_6_R <=> Cerebelum_7b_L,-1.3942985283602667
Cerebelum_6_R <=> Cerebelum_8_L,-1.3918839825868958
Occipital_Inf_L <=> Temporal_Inf_L,-1.3886185663890758
Cuneus_L <=> Occipital_Inf_L,-1.3846370156973649
Frontal_Sup_Medial_R <=> Frontal_Med_Orb_L,-1.3840265377319838
Cerebelum_Crus1_L <=> Vermis_6,-1.3824903113712281
Temporal_Inf_L <=> Cerebelum_8_R,-1.3820834795164387
Lingual_L <=> Cerebelum_6_R,-1.381224765583798
Temporal_Pole_Mid_L <=> Temporal_Pole_Mid_R,-1.3808843757486244
Fusiform_R <=> Cerebelum_Crus1_L,-1.380129534086467
Hippocampus_R <=> ParaHippocampal_R,-1.3770209906648518
Cerebelum_Crus1_R <=> Vermis_9,-1.3699300928000042
Temporal_Sup_R <=> Temporal_Pole_Sup_R,-1.3673881736672655
Frontal_Sup_Orb_R <=> Frontal_Mid_Orb_R,-1.3633037066658376
Cerebelum_8_R <=> Cerebelum_9_L,-1.3624651406220694
Vermis_3 <=> Vermis_4_5,-1.358053441969497
Cuneus_R <=> Fusiform_L,-1.3534381796035007
Occipital_Mid_L <=> Paracentral_Lobule_L,-1.3518896298169778
Cuneus_R <=> Occipital_Sup_R,-1.3467653675175655
Lingual_L <=> Temporal_Mid_L,-1.346107332201973
Precentral_R <=> Occipital_Mid_L,-1.3416344349667013
Thalamus_L <=> Vermis_4_5,-1.3385064093798036
Supp_Motor_Area_L <=> Temporal_Inf_R,-1.3384044106481467
Cerebelum_8_L <=> Vermis_6,-1.3354124465468857
Lingual_R <=> Postcentral_L,-1.3341933241762916
Temporal_Inf_L <=> Cerebelum_Crus2_L,-1.332214470362095
Fusiform_R <=> Postcentral_L,-1.3314670305705392
Occipital_Inf_R <=> Temporal_Mid_L,-1.325791452312521
Calcarine_R <=> Postcentral_L,-1.325577962875954
Temporal_Inf_R <=> Cerebelum_8_R,-1.3234666850317098
Postcentral_R <=> Parietal_Sup_R,-1.3226792867610413
Fusiform_R <=> Temporal_Inf_L,-1.3187510530849749
Cerebelum_Crus1_L <=> Cerebelum_Crus2_R,-1.314406022987376
Cerebelum_3_L <=> Cerebelum_4_5_L,-1.3119140797634656
Precentral_R <=> Paracentral_Lobule_R,-1.3059413922307983
Cuneus_L <=> Paracentral_Lobule_R,-1.3042358037071522
Occipital_Sup_R <=> Precuneus_L,-1.3014126545154767
Calcarine_L <=> Paracentral_Lobule_R,-1.3007880284999147
Lingual_R <=> Cerebelum_6_L,-1.3006278732211427
Occipital_Mid_L <=> Temporal_Inf_R,-1.299745208234023
Occipital_Sup_R <=> Temporal_Inf_R,-1.299653649003315
Precentral_L <=> Cingulum_Mid_L,-1.2961689520024322
Temporal_Inf_L <=> Cerebelum_Crus1_R,-1.2932651235342405
Occipital_Inf_L <=> Cerebelum_Crus1_L,-1.287713274400329
Paracentral_Lobule_L <=> Temporal_Inf_L,-1.2866925884300542
Calcarine_L <=> Parietal_Sup_L,-1.2862617234718101
Cerebelum_Crus2_R <=> Vermis_8,-1.285813576295047
Calcarine_R <=> Cuneus_L,-1.2855298996706466
Occipital_Sup_L <=> Postcentral_R,-1.284147620120376
Occipital_Mid_L <=> Temporal_Mid_L,-1.2810493883373482
Precentral_R <=> Calcarine_L,-1.2795829105988048
Supp_Motor_Area_L <=> Parietal_Sup_L,-1.2787650281989045
Postcentral_R <=> Temporal_Inf_R,-1.278277158587278
Parietal_Sup_L <=> Cerebelum_8_L,-1.2777019797285818
Cerebelum_Crus1_R <=> Cerebelum_9_R,-1.2774974469225868
Supp_Motor_Area_R <=> Parietal_Inf_L,-1.275813030448245
Frontal_Med_Orb_L <=> Cingulum_Ant_L,-1.2752275538021451
Temporal_Inf_L <=> Cerebelum_Crus1_L,-1.2736106677235655
Cerebelum_Crus2_L <=> Vermis_8,-1.2731751772039446
Cerebelum_6_L <=> Vermis_6,-1.2700392360484956
Cerebelum_6_L <=> Vermis_4_5,-1.2623647221686127
Temporal_Inf_L <=> Cerebelum_Crus2_R,-1.2616330708603272
Cerebelum_Crus1_R <=> Cerebelum_6_R,-1.2597482643840408
Occipital_Sup_L <=> Parietal_Inf_L,-1.2595271526811644
Lingual_R <=> Fusiform_L,-1.2583338476074004
Fusiform_L <=> Parietal_Sup_L,-1.2565109592740527
Calcarine_R <=> Occipital_Inf_L,-1.254513910246078
Fusiform_R <=> Precuneus_R,-1.2512571368633219
Hippocampus_L <=> Fusiform_L,-1.2502395688481982
Fusiform_L <=> Temporal_Pole_Mid_R,-1.2475149941057082
Cerebelum_4_5_L <=> Cerebelum_6_L,-1.2433451338973243
Frontal_Sup_L <=> Supp_Motor_Area_L,-1.2351899507869064
Occipital_Sup_L <=> Precuneus_L,-1.2340067748643606
Cerebelum_6_R <=> Cerebelum_7b_R,-1.2283658954497156
Parietal_Sup_R <=> Cerebelum_7b_L,-1.2265329559223914
Caudate_L <=> Caudate_R,-1.2257617638184741
Parietal_Sup_R <=> Cerebelum_8_L,-1.222391478972773
Cerebelum_Crus2_L <=> Cerebelum_6_R,-1.220980582443667
Precentral_L <=> Supp_Motor_Area_L,-1.218665984374087
Frontal_Inf_Orb_R <=> Temporal_Inf_L,-1.2172657789591284
ParaHippocampal_R <=> Amygdala_L,-1.2154501558774342
Frontal_Sup_L <=> Precuneus_L,-1.2107524808311951
Cerebelum_4_5_L <=> Cerebelum_6_R,-1.2097211527192115
Lingual_L <=> Paracentral_Lobule_L,-1.2091620425575258
Frontal_Sup_Orb_L <=> Temporal_Inf_L,-1.2087737708860629
Parietal_Inf_R <=> SupraMarginal_R,-1.2084527113801813
ParaHippocampal_R <=> Cerebelum_4_5_L,-1.207773847525388
Occipital_Inf_L <=> Cerebelum_6_L,-1.1993476526296405
Fusiform_L <=> Temporal_Inf_R,-1.196211914672773
Frontal_Med_Orb_L <=> Frontal_Med_Orb_R,-1.1909749820636448
Postcentral_L <=> Precuneus_L,-1.1788440329480097
Occipital_Inf_R <=> Temporal_Inf_R,-1.176197736114878
Cingulum_Mid_L <=> Cuneus_R,-1.1734495769896967
Occipital_Mid_L <=> Paracentral_Lobule_R,-1.1710085033499524
Temporal_Sup_L <=> Temporal_Mid_R,-1.1595094528910805
Cuneus_L <=> Lingual_R,-1.1546541110633683
Cerebelum_8_L <=> Cerebelum_9_L,-1.153486372533817
Occipital_Sup_R <=> Precuneus_R,-1.1534580153267
Cerebelum_9_L <=> Cerebelum_9_R,-1.1475534988062719
Occipital_Inf_L <=> Precuneus_L,-1.1472280798440948
Parietal_Sup_L <=> Paracentral_Lobule_L,-1.1470898888039955
Temporal_Pole_Sup_R <=> Temporal_Mid_L,-1.146624132727976
Temporal_Pole_Sup_L <=> Temporal_Pole_Mid_R,-1.1460624298331197
Frontal_Sup_L <=> Cingulum_Mid_L,-1.143819647786006
Occipital_Inf_L <=> Cerebelum_Crus2_L,-1.1428637264884713
Cerebelum_3_L <=> Cerebelum_4_5_R,-1.1425789617797961
Frontal_Sup_L <=> Temporal_Inf_L,-1.136339560447348
Frontal_Inf_Orb_L <=> Temporal_Inf_R,-1.1348555152518371
Cuneus_R <=> Precuneus_R,-1.1329457767890119
Occipital_Mid_R <=> Precuneus_R,-1.131317954345897
Hippocampus_R <=> Amygdala_L,-1.129960091670489
Occipital_Inf_R <=> Paracentral_Lobule_R,-1.1284352570636458
Frontal_Sup_L <=> Cingulum_Mid_R,-1.1271644927846638
Frontal_Inf_Oper_L <=> Insula_L,-1.1247950914016145
Cuneus_R <=> Postcentral_R,-1.1232226340507054
Cerebelum_Crus1_R <=> Vermis_4_5,-1.1181520560560245
Supp_Motor_Area_L <=> Cingulum_Mid_R,-1.1159189822562865
Calcarine_L <=> Occipital_Inf_R,-1.1062129453862497
Temporal_Inf_L <=> Temporal_Inf_R,-1.1056643219001188
Fusiform_L <=> Postcentral_L,-1.102149216620313
Occipital_Mid_R <=> Precuneus_L,-1.0991493644203871
Amygdala_R <=> Temporal_Pole_Sup_R,-1.0967599608512273
Occipital_Inf_L <=> Paracentral_Lobule_R,-1.096467743505744
ParaHippocampal_L <=> Cerebelum_4_5_L,-1.0915132741580749
Calcarine_L <=> Postcentral_R,-1.0885962730656302
Occipital_Inf_L <=> Parietal_Sup_L,-1.0879585079058216
Parietal_Sup_L <=> Temporal_Inf_L,-1.0861605340199134
Fusiform_L <=> Temporal_Pole_Mid_L,-1.0850561266064005
Occipital_Sup_R <=> Parietal_Sup_L,-1.0822413466031264
Cerebelum_8_L <=> Vermis_8,-1.0802551075157312
Temporal_Pole_Sup_L <=> Temporal_Pole_Mid_L,-1.0797372995650334
Lingual_R <=> Precuneus_R,-1.0787228356011809
Calcarine_R <=> Fusiform_R,-1.07783093631991
Frontal_Sup_Medial_R <=> Frontal_Med_Orb_R,-1.0766705135580423
Occipital_Sup_R <=> Occipital_Inf_L,-1.076635615808766
Paracentral_Lobule_R <=> Temporal_Inf_L,-1.0750860867261196
Supp_Motor_Area_L <=> Supp_Motor_Area_R,-1.0711623350961759
Frontal_Med_Orb_R <=> Cingulum_Ant_L,-1.070542437834223
Frontal_Sup_L <=> Precuneus_R,-1.0689040951093092
Precentral_L <=> Precuneus_L,-1.0626694185327978
Cerebelum_4_5_R <=> Vermis_4_5,-1.0621198487873387
Lingual_R <=> Precuneus_L,-1.0592298933884678
Cerebelum_3_L <=> Vermis_3,-1.0565208719709829
Hippocampus_L <=> Fusiform_R,-1.0557908823425664
Cingulum_Mid_R <=> Paracentral_Lobule_L,-1.0552980010318662
Fusiform_R <=> Temporal_Inf_R,-1.0544879542875152
Supp_Motor_Area_L <=> Postcentral_L,-1.053140429182389
Occipital_Sup_L <=> Occipital_Mid_R,-1.052787299239489
Temporal_Pole_Sup_L <=> Temporal_Pole_Sup_R,-1.050834935733181
Frontal_Inf_Oper_L <=> Rolandic_Oper_L,-1.050700567993252
Cerebelum_8_L <=> Cerebelum_9_R,-1.050460057573622
Fusiform_L <=> Cerebelum_6_R,-1.0503491271397138
Cerebelum_6_L <=> Cerebelum_8_L,-1.0487314470983904
Cuneus_L <=> Precuneus_L,-1.0388459959022582
Calcarine_L <=> Cerebelum_6_R,-1.036517064931445
Precentral_R <=> Occipital_Inf_L,-1.0327921577489434
Cuneus_L <=> Postcentral_R,-1.0327551330854874
Occipital_Sup_R <=> Paracentral_Lobule_L,-1.0323583222552202
Occipital_Sup_L <=> Precuneus_R,-1.032219374776227
Fusiform_L <=> Paracentral_Lobule_R,-1.0321751419830776
ParaHippocampal_L <=> Amygdala_R,-1.0305749888909759
Frontal_Inf_Orb_L <=> Temporal_Pole_Sup_L,-1.029227547009333
Cerebelum_8_R <=> Cerebelum_9_R,-1.024007270530427
Postcentral_L <=> Parietal_Sup_R,-1.0208368528118457
Calcarine_R <=> Precuneus_R,-1.0172477328114014
Cerebelum_Crus1_L <=> Vermis_7,-1.0161547356969352
