feature,mean_importance
Frontal_Sup_Orb_R <=> Angular_R,-0.00041280147706672653
Cingulum_Post_R <=> Vermis_6,-0.0004056215044489386
Precentral_R <=> Occipital_Mid_R,-0.000405584314999885
Frontal_Sup_Medial_R <=> Cerebelum_3_L,-0.00039859795226464544
Cerebelum_8_R <=> Cerebelum_10_R,-0.0003903863529476137
Caudate_R <=> Cerebelum_7b_L,-0.00037168727478775754
Precuneus_L <=> Vermis_3,-0.0003483834295334498
Cingulum_Ant_R <=> Cerebelum_7b_L,-0.00034620367120692387
Olfactory_R <=> Putamen_R,-0.00034176688769911313
Cerebelum_Crus1_R <=> Vermis_10,-0.0003416561358783321
Frontal_Inf_Tri_R <=> Lingual_R,-0.0003382702484928668
Frontal_Mid_Orb_L <=> Cerebelum_7b_R,-0.00033051844060887347
Frontal_Inf_Oper_L <=> Paracentral_Lobule_L,-0.00032850475804919733
Temporal_Sup_R <=> Vermis_9,-0.00032357517170444883
Insula_R <=> SupraMarginal_L,-0.0003225511661116398
Frontal_Med_Orb_L <=> Paracentral_Lobule_R,-0.0003168304813492062
Supp_Motor_Area_L <=> Putamen_R,-0.00030403441973980705
Cingulum_Post_R <=> Cerebelum_Crus2_L,-0.000299926398056094
Caudate_L <=> Temporal_Sup_L,-0.0002880890828281579
Frontal_Sup_Orb_R <=> Frontal_Inf_Oper_L,-0.0002880814031530177
Insula_L <=> Temporal_Pole_Mid_R,-0.0002849737853191536
Frontal_Inf_Orb_R <=> Frontal_Med_Orb_R,-0.0002799252431369581
Hippocampus_R <=> Vermis_3,-0.0002781734105063105
Cerebelum_9_R <=> Vermis_3,-0.00027519851621926605
Temporal_Inf_R <=> Cerebelum_9_L,-0.0002749485306560162
Parietal_Sup_R <=> Putamen_L,-0.0002741263579686404
Frontal_Sup_Orb_R <=> Calcarine_L,-0.0002699940000087997
Hippocampus_L <=> Cerebelum_9_L,-0.0002554199924404976
Cingulum_Mid_R <=> Postcentral_R,-0.0002516952284620011
Heschl_L <=> Cerebelum_4_5_R,-0.0002488423948040719
Pallidum_L <=> Cerebelum_3_L,-0.00024070293366920125
Precentral_R <=> Frontal_Med_Orb_R,-0.00022468117444047754
Precentral_L <=> Cerebelum_4_5_L,-0.0002161486606825358
ParaHippocampal_R <=> Temporal_Pole_Mid_L,-0.00021397944609962137
Occipital_Sup_L <=> Vermis_1_2,-0.00021387020414229685
Parietal_Sup_R <=> Pallidum_L,-0.00020457261703001883
Amygdala_R <=> Vermis_10,-0.00020180515793148944
Frontal_Mid_R <=> Thalamus_R,-0.00020084712432801854
Cingulum_Post_R <=> Pallidum_R,-0.00019865557045588566
Frontal_Sup_Medial_R <=> Cerebelum_10_L,-0.0001964290421412773
Frontal_Inf_Oper_R <=> Frontal_Inf_Tri_R,-0.0001899154468475439
Cingulum_Post_L <=> Thalamus_R,-0.0001865999113810357
Heschl_R <=> Cerebelum_3_L,-0.00018442295951683895
Occipital_Inf_L <=> Vermis_4_5,-0.00018349926764333891
Cingulum_Post_L <=> Putamen_R,-0.00018204412413029835
Temporal_Mid_R <=> Cerebelum_Crus2_R,-0.00017801383770204015
Frontal_Sup_L <=> Cerebelum_Crus1_R,-0.00017771887084641058
Precentral_L <=> Frontal_Sup_Medial_L,-0.00017622455507535495
Cerebelum_7b_L <=> Vermis_9,-0.00017336602718054372
Parietal_Inf_R <=> Caudate_L,-0.00017294762419126642
Parietal_Sup_R <=> Heschl_L,-0.0001695722366184871
Insula_R <=> Temporal_Sup_L,-0.00016909047115940546
Frontal_Mid_R <=> Rectus_R,-0.00016595079304753123
Occipital_Sup_R <=> Putamen_L,-0.00016286128296103542
Frontal_Mid_Orb_L <=> Putamen_L,-0.000156534593363733
Lingual_R <=> Temporal_Mid_L,-0.00015540441291501673
Supp_Motor_Area_R <=> Cingulum_Ant_L,-0.0001541242615454852
Parietal_Sup_L <=> Temporal_Sup_L,-0.0001492175116569072
Frontal_Mid_Orb_L <=> Cerebelum_Crus1_R,-0.0001465200146630652
Precentral_L <=> Hippocampus_L,-0.00014565352297293276
Frontal_Sup_L <=> Cerebelum_9_L,-0.00014093603621205818
Postcentral_R <=> Thalamus_R,-0.00013178167206004954
Frontal_Inf_Orb_L <=> Insula_R,-0.00013120960350700983
Calcarine_R <=> Parietal_Inf_R,-0.00013083792448673748
Frontal_Mid_Orb_R <=> Temporal_Pole_Sup_L,-0.0001301615062202721
Rolandic_Oper_R <=> Vermis_1_2,-0.00012039246172195206
Calcarine_R <=> Angular_R,-0.00012000471427906501
Caudate_R <=> Temporal_Pole_Mid_L,-0.00011935751596439114
Frontal_Sup_Medial_R <=> Vermis_4_5,-0.00011869780818203335
Precentral_R <=> Frontal_Mid_R,-0.00011076459967309659
Occipital_Sup_L <=> Vermis_7,-0.00010502044095528351
Frontal_Sup_Medial_L <=> Vermis_9,-0.00010392636141265399
Parietal_Inf_L <=> Cerebelum_3_L,-9.995635992354757e-05
Parietal_Inf_R <=> Cerebelum_4_5_L,-9.261626476568807e-05
Supp_Motor_Area_R <=> Frontal_Med_Orb_R,-9.039071528798015e-05
Heschl_R <=> Vermis_1_2,-8.996762521473745e-05
Hippocampus_R <=> Cerebelum_7b_L,-8.919223377019669e-05
Precentral_R <=> Heschl_L,-8.774532106301525e-05
Paracentral_Lobule_L <=> Pallidum_L,-8.580951678562875e-05
Occipital_Sup_R <=> Parietal_Inf_R,-8.446717567798246e-05
Frontal_Inf_Orb_L <=> Angular_L,-8.404704398703444e-05
Frontal_Med_Orb_R <=> Cerebelum_7b_R,-8.398536169507143e-05
Temporal_Mid_L <=> Cerebelum_Crus2_R,-8.346172359632308e-05
Precentral_L <=> Frontal_Med_Orb_L,-8.155758282508696e-05
Temporal_Sup_L <=> Cerebelum_Crus2_L,-7.954302834791704e-05
Frontal_Inf_Orb_R <=> Postcentral_R,-7.532210218039737e-05
Supp_Motor_Area_L <=> Hippocampus_R,-7.508346576947655e-05
Frontal_Inf_Tri_L <=> Cerebelum_Crus1_R,-7.141659586953341e-05
Precentral_L <=> Paracentral_Lobule_L,-6.941778035096657e-05
Cerebelum_6_L <=> Vermis_9,-6.701561362842945e-05
Frontal_Sup_Orb_L <=> Cerebelum_9_L,-6.681609805105903e-05
Precentral_R <=> Cingulum_Mid_L,-6.570799334375544e-05
Frontal_Sup_Medial_R <=> Precuneus_L,-6.54373600960545e-05
Cingulum_Ant_L <=> Heschl_R,-6.220307375472966e-05
ParaHippocampal_R <=> Pallidum_L,-6.135777970031064e-05
Thalamus_L <=> Vermis_7,-6.075373604603751e-05
Frontal_Inf_Oper_L <=> Heschl_R,-6.033768835342901e-05
Heschl_R <=> Temporal_Sup_R,-6.033129323912423e-05
Cerebelum_7b_L <=> Cerebelum_10_L,-5.9977863375038074e-05
Occipital_Mid_L <=> Precuneus_L,-5.994817762877691e-05
Cerebelum_9_R <=> Vermis_10,-5.849024232897904e-05
Frontal_Sup_L <=> Frontal_Inf_Tri_L,-5.7319854261006495e-05
Frontal_Mid_R <=> Paracentral_Lobule_L,-5.45109741330263e-05
Insula_L <=> Temporal_Pole_Mid_L,-5.43557517987514e-05
Frontal_Mid_Orb_L <=> Cerebelum_4_5_R,-5.2944313596570146e-05
Amygdala_R <=> Occipital_Mid_L,-5.201152497911199e-05
Cerebelum_4_5_R <=> Vermis_1_2,-5.0148534391913914e-05
Precuneus_R <=> Cerebelum_10_R,-4.850119358683625e-05
Precentral_L <=> Cingulum_Post_R,-4.709011666699236e-05
Putamen_R <=> Temporal_Inf_R,-4.588470042623527e-05
Amygdala_R <=> Cerebelum_3_L,-4.578352601243285e-05
Cerebelum_6_R <=> Cerebelum_8_R,-4.575357371945365e-05
Frontal_Inf_Oper_R <=> Paracentral_Lobule_R,-4.5404955357919444e-05
Frontal_Mid_R <=> Rolandic_Oper_R,-4.3890683184688585e-05
Lingual_R <=> Occipital_Inf_R,-4.381713404890686e-05
Rectus_L <=> Cerebelum_3_L,-4.337633366957583e-05
Fusiform_R <=> Caudate_L,-4.3078392068052195e-05
Insula_L <=> Occipital_Inf_L,-4.303613444247567e-05
SupraMarginal_L <=> Vermis_3,-4.236427084212124e-05
Temporal_Inf_R <=> Cerebelum_8_R,-4.210308471594981e-05
Precentral_R <=> Temporal_Mid_R,-4.108746784319273e-05
Frontal_Sup_Medial_R <=> Cerebelum_8_L,-4.098774728735766e-05
Parietal_Sup_L <=> Cerebelum_6_L,-4.058114324667628e-05
Thalamus_L <=> Thalamus_R,-4.056020614036093e-05
Cingulum_Post_R <=> Cerebelum_7b_L,-4.0550434670727495e-05
Occipital_Mid_L <=> Precuneus_R,-4.041413907196478e-05
Amygdala_R <=> Thalamus_L,-4.027794244636507e-05
Cingulum_Post_L <=> ParaHippocampal_R,-3.877755166052932e-05
Precentral_L <=> Paracentral_Lobule_R,-3.757631093468383e-05
Frontal_Sup_Orb_L <=> Temporal_Sup_R,-3.7324344684552815e-05
Frontal_Inf_Orb_L <=> Temporal_Pole_Sup_L,-3.6383678443518976e-05
Temporal_Sup_L <=> Vermis_8,-3.583672060432086e-05
Frontal_Mid_R <=> SupraMarginal_L,-3.518350069204867e-05
Olfactory_L <=> Hippocampus_L,-3.4293234408466763e-05
Frontal_Sup_Orb_R <=> Postcentral_L,-3.3982032046497855e-05
Temporal_Sup_R <=> Vermis_6,-3.30496323963203e-05
Amygdala_L <=> Temporal_Pole_Mid_L,-3.290743594228651e-05
Supp_Motor_Area_R <=> Vermis_4_5,-3.287811550030106e-05
Frontal_Sup_Medial_R <=> Caudate_L,-3.279308664070335e-05
Precuneus_R <=> Cerebelum_3_L,-3.272011832800015e-05
Cuneus_R <=> Pallidum_L,-3.270320444159758e-05
Frontal_Sup_L <=> Paracentral_Lobule_R,-3.267193804694646e-05
Cingulum_Post_L <=> Occipital_Sup_R,-3.1738012086113265e-05
Olfactory_R <=> Rectus_L,-3.161897775532108e-05
Precentral_R <=> Vermis_10,-3.096250688716662e-05
Frontal_Sup_Orb_L <=> Postcentral_R,-3.0949406065672316e-05
Pallidum_R <=> Cerebelum_7b_L,-3.0942398179156784e-05
Precentral_L <=> Cingulum_Ant_R,-3.02413208159491e-05
Rolandic_Oper_R <=> Occipital_Mid_R,-2.9392694456986666e-05
Frontal_Inf_Tri_R <=> Lingual_L,-2.927577882296806e-05
Frontal_Sup_L <=> Cingulum_Post_L,-2.916607176959296e-05
Rolandic_Oper_R <=> Cerebelum_3_L,-2.8316022638308347e-05
Frontal_Sup_Orb_R <=> Cingulum_Mid_R,-2.7209396279737062e-05
Occipital_Sup_R <=> Temporal_Sup_L,-2.7094679417904998e-05
Rectus_R <=> Vermis_7,-2.6840073906164717e-05
Frontal_Sup_L <=> Vermis_1_2,-2.6682642041486738e-05
Occipital_Sup_L <=> Temporal_Pole_Mid_R,-2.6145226685825308e-05
ParaHippocampal_R <=> Putamen_L,-2.607777659791033e-05
Rolandic_Oper_R <=> Occipital_Sup_L,-2.5643423671750655e-05
Frontal_Inf_Tri_R <=> Vermis_1_2,-2.552570155209821e-05
Olfactory_L <=> Cerebelum_7b_R,-2.5275553899573033e-05
Temporal_Pole_Mid_R <=> Vermis_6,-2.5200772182532027e-05
Frontal_Inf_Oper_L <=> Parietal_Sup_L,-2.5184315564552585e-05
Precentral_R <=> Pallidum_R,-2.5177817077448594e-05
Pallidum_R <=> Temporal_Pole_Mid_L,-2.467411587498969e-05
Frontal_Inf_Tri_R <=> Frontal_Med_Orb_R,-2.466216490104589e-05
Cuneus_L <=> Vermis_1_2,-2.4522689908601514e-05
Cingulum_Mid_L <=> Angular_R,-2.426049642505479e-05
Calcarine_L <=> Occipital_Inf_L,-2.4214055951232717e-05
Frontal_Sup_Orb_L <=> Parietal_Inf_L,-2.41372581598176e-05
Thalamus_L <=> Cerebelum_10_L,-2.4064282450031448e-05
Rectus_R <=> Cerebelum_Crus2_R,-2.3880480948679227e-05
Precentral_L <=> Cingulum_Ant_L,-2.3402223142676704e-05
Cingulum_Post_L <=> Vermis_1_2,-2.323222995568308e-05
Frontal_Sup_R <=> SupraMarginal_R,-2.3101258307267612e-05
Frontal_Inf_Oper_R <=> Vermis_6,-2.2318211784333464e-05
Cuneus_R <=> Temporal_Pole_Sup_L,-2.214947679128887e-05
Precentral_L <=> Frontal_Mid_Orb_L,-2.175853292278873e-05
Cingulum_Post_R <=> Caudate_R,-2.1619543414352905e-05
Frontal_Mid_Orb_L <=> Amygdala_L,-2.1433258071557047e-05
Frontal_Sup_R <=> Caudate_L,-2.127916737102442e-05
Occipital_Inf_R <=> Vermis_8,-2.1062743736832702e-05
Olfactory_R <=> Cerebelum_10_L,-2.1049141763063163e-05
Frontal_Mid_Orb_R <=> Cerebelum_3_R,-2.0972842890265575e-05
Frontal_Inf_Orb_L <=> Paracentral_Lobule_R,-2.0932412641672116e-05
Parietal_Sup_R <=> Cerebelum_3_R,-2.079219007320443e-05
SupraMarginal_R <=> Cerebelum_Crus2_R,-2.0591015425908133e-05
Frontal_Med_Orb_L <=> Cerebelum_3_L,-2.0586511646891737e-05
Frontal_Inf_Tri_L <=> Temporal_Pole_Sup_L,-2.058470692212211e-05
Occipital_Mid_R <=> Vermis_3,-2.0516331024156285e-05
Cingulum_Post_L <=> Pallidum_R,-1.997793685595273e-05
Occipital_Sup_R <=> Postcentral_R,-1.967486684220088e-05
Rectus_R <=> Occipital_Sup_L,-1.966280885457028e-05
Postcentral_R <=> Cerebelum_9_R,-1.959273318401511e-05
Occipital_Inf_L <=> Fusiform_L,-1.949948909956145e-05
Pallidum_L <=> Cerebelum_3_R,-1.9464024731963292e-05
Amygdala_L <=> Temporal_Pole_Sup_L,-1.944124121988633e-05
Calcarine_L <=> Cerebelum_6_R,-1.937694122098321e-05
Frontal_Sup_R <=> Thalamus_R,-1.934369183826945e-05
Frontal_Sup_Orb_L <=> Postcentral_L,-1.9333840890767285e-05
Frontal_Sup_Medial_L <=> Thalamus_L,-1.9277687617558215e-05
Precentral_R <=> Parietal_Sup_R,-1.9190341852559634e-05
Frontal_Inf_Orb_R <=> Amygdala_L,-1.9126636000299514e-05
Hippocampus_L <=> Temporal_Pole_Mid_L,-1.885514621782214e-05
Postcentral_L <=> Temporal_Sup_L,-1.8574484008504478e-05
Angular_R <=> Temporal_Pole_Mid_R,-1.853666081004235e-05
Caudate_L <=> Temporal_Mid_R,-1.8323849215007292e-05
Calcarine_L <=> Vermis_3,-1.8149194671557288e-05
Temporal_Pole_Mid_L <=> Cerebelum_4_5_R,-1.8099001464189078e-05
Frontal_Mid_R <=> Frontal_Sup_Medial_R,-1.8044320095778055e-05
Parietal_Sup_R <=> Vermis_7,-1.7652695329739566e-05
Insula_R <=> Cingulum_Post_L,-1.760607349421406e-05
Frontal_Sup_R <=> Cerebelum_9_L,-1.755590514562755e-05
Frontal_Inf_Tri_R <=> Temporal_Pole_Mid_R,-1.7524811446634204e-05
Putamen_R <=> Heschl_R,-1.726459366280242e-05
Parietal_Inf_L <=> Vermis_8,-1.7185649345163867e-05
Postcentral_L <=> Cerebelum_3_L,-1.7041222255809173e-05
Temporal_Sup_R <=> Cerebelum_Crus1_R,-1.7025885626686943e-05
Angular_R <=> Vermis_1_2,-1.6914337204365638e-05
Calcarine_R <=> Vermis_10,-1.6884776649517264e-05
Cerebelum_9_L <=> Cerebelum_10_L,-1.6640511919918666e-05
Frontal_Mid_L <=> Cerebelum_Crus1_L,-1.6547122730292684e-05
Parietal_Inf_L <=> Cerebelum_7b_L,-1.651868544148005e-05
Fusiform_R <=> Temporal_Pole_Mid_L,-1.6384898100518797e-05
Occipital_Sup_L <=> Cerebelum_6_R,-1.6363977011435438e-05
Lingual_R <=> Postcentral_L,-1.629176712842906e-05
Pallidum_L <=> Heschl_R,-1.6136562751079e-05
Occipital_Inf_L <=> SupraMarginal_L,-1.5969203323318305e-05
Lingual_R <=> Cerebelum_7b_L,-1.5728519726798672e-05
Cingulum_Mid_R <=> Parietal_Sup_L,-1.5530627653581597e-05
Precentral_L <=> Putamen_L,-1.5397358398860918e-05
Rectus_L <=> Vermis_1_2,-1.5360048753487733e-05
Frontal_Inf_Tri_L <=> Occipital_Mid_L,-1.4883368900653338e-05
Precentral_L <=> Cerebelum_6_L,-1.4872910745999945e-05
Caudate_L <=> Temporal_Pole_Mid_L,-1.4863812193999237e-05
Rectus_R <=> Cerebelum_4_5_R,-1.4766332156512795e-05
Amygdala_L <=> Temporal_Sup_R,-1.460526312349053e-05
Frontal_Sup_R <=> Cingulum_Ant_L,-1.454247265477715e-05
SupraMarginal_R <=> Cerebelum_9_R,-1.441394948709096e-05
Amygdala_L <=> Cerebelum_10_L,-1.4253615993276014e-05
Cingulum_Post_L <=> Temporal_Sup_L,-1.4162866074562963e-05
Occipital_Sup_L <=> Vermis_3,-1.4057260274902284e-05
Precentral_R <=> Hippocampus_R,-1.3790503273680698e-05
Cingulum_Post_R <=> Occipital_Sup_R,-1.3759809278202084e-05
Frontal_Sup_L <=> Occipital_Inf_R,-1.3629106946111414e-05
Frontal_Mid_R <=> Vermis_1_2,-1.3265970815345973e-05
Cingulum_Post_L <=> Occipital_Inf_R,-1.3235637267738909e-05
Cingulum_Mid_R <=> Paracentral_Lobule_L,-1.2631120899397886e-05
Olfactory_L <=> Caudate_L,-1.2592607067141159e-05
Frontal_Inf_Tri_R <=> Cerebelum_8_R,-1.2548840887749435e-05
Postcentral_R <=> Caudate_R,-1.222865787646743e-05
Frontal_Sup_Orb_L <=> Occipital_Inf_L,-1.222031768239873e-05
Precuneus_L <=> Vermis_6,-1.2195350337074195e-05
Frontal_Sup_Orb_L <=> Occipital_Inf_R,-1.2175821082394122e-05
Frontal_Mid_Orb_R <=> Vermis_9,-1.213215853168581e-05
Cingulum_Post_R <=> Vermis_7,-1.2083262054507493e-05
ParaHippocampal_R <=> Amygdala_L,-1.205993963471208e-05
Frontal_Sup_R <=> Cerebelum_10_R,-1.1989282796576184e-05
Cingulum_Post_R <=> Parietal_Inf_L,-1.1987999240892221e-05
Frontal_Mid_L <=> Temporal_Sup_L,-1.1951443250302063e-05
Olfactory_L <=> Angular_R,-1.1860793249662827e-05
Frontal_Inf_Oper_R <=> Cerebelum_Crus1_L,-1.1230081192614705e-05
Frontal_Sup_R <=> Occipital_Inf_R,-1.1014149964094777e-05
Rolandic_Oper_R <=> Temporal_Mid_R,-1.087243741402233e-05
Occipital_Sup_R <=> Cerebelum_Crus1_L,-1.0857081446769001e-05
Frontal_Mid_Orb_L <=> SupraMarginal_L,-1.0491265535361726e-05
Angular_R <=> Precuneus_L,-1.0258940314056275e-05
Hippocampus_R <=> Putamen_L,-1.0108431761590709e-05
Cerebelum_3_R <=> Cerebelum_8_R,-1.0095516757147038e-05
Precentral_R <=> Cerebelum_Crus2_L,-9.970535061976094e-06
Putamen_L <=> Cerebelum_10_L,-9.953880719670849e-06
Frontal_Mid_Orb_L <=> Temporal_Sup_R,-9.94620129428636e-06
Temporal_Sup_R <=> Cerebelum_7b_L,-9.923240030729196e-06
Cerebelum_4_5_L <=> Vermis_3,-9.86384837691201e-06
Cerebelum_6_R <=> Cerebelum_9_R,-9.861467461336203e-06
Frontal_Mid_Orb_L <=> Vermis_3,-9.789929269454767e-06
Frontal_Sup_Medial_L <=> Vermis_7,-9.753071116613832e-06
Frontal_Sup_Orb_R <=> Caudate_L,-9.741408144980924e-06
Rolandic_Oper_L <=> Caudate_R,-9.52135528076159e-06
Olfactory_R <=> Thalamus_R,-9.261668261206779e-06
Frontal_Inf_Orb_L <=> Vermis_6,-9.036927693717445e-06
Occipital_Sup_L <=> Temporal_Sup_L,-9.02018490298584e-06
Frontal_Mid_Orb_L <=> Frontal_Inf_Tri_R,-8.814864331085915e-06
Supp_Motor_Area_L <=> Putamen_L,-8.805368445585771e-06
Supp_Motor_Area_R <=> Fusiform_L,-8.74127625691834e-06
Frontal_Mid_R <=> Postcentral_L,-8.711423350193926e-06
Olfactory_L <=> Cerebelum_4_5_R,-8.679288276303154e-06
Parietal_Inf_L <=> Cerebelum_6_R,-8.630406481047181e-06
Olfactory_R <=> Cingulum_Mid_R,-8.450892595157633e-06
SupraMarginal_L <=> Pallidum_R,-8.449093886242486e-06
Cingulum_Mid_L <=> Pallidum_L,-8.309055482813576e-06
Cerebelum_6_R <=> Cerebelum_10_L,-8.296598600776584e-06
Temporal_Inf_L <=> Cerebelum_6_L,-8.212830671361359e-06
Precentral_L <=> Vermis_10,-8.188339328807359e-06
Postcentral_L <=> Parietal_Sup_L,-8.13209639960455e-06
Precentral_R <=> Cerebelum_6_R,-8.11028642297984e-06
SupraMarginal_R <=> Cerebelum_6_R,-8.092887400223958e-06
Occipital_Sup_R <=> Cerebelum_10_R,-8.091842073620903e-06
Supp_Motor_Area_R <=> ParaHippocampal_L,-7.930624698859745e-06
Frontal_Inf_Tri_R <=> Vermis_10,-7.929821863617014e-06
Occipital_Mid_L <=> Temporal_Mid_L,-7.761968836184075e-06
Parietal_Inf_R <=> Cerebelum_Crus2_L,-7.365027224426335e-06
Cerebelum_8_L <=> Vermis_10,-7.333345725979435e-06
Frontal_Sup_Orb_R <=> Cerebelum_Crus2_R,-7.224947884321153e-06
Cuneus_L <=> Lingual_R,-7.18150105369908e-06
Rolandic_Oper_L <=> Supp_Motor_Area_L,-7.173330877963124e-06
