feature,mean_importance
Insula_L <=> Temporal_Pole_Mid_R,-0.0002884844959561539
Frontal_Sup_Orb_R <=> Frontal_Inf_Oper_L,-0.000287138469166881
Caudate_L <=> Temporal_Sup_L,-0.00027455161600504764
ParaHippocampal_R <=> Temporal_Pole_Mid_L,-0.0002733291364365842
Frontal_Sup_Orb_R <=> Calcarine_L,-0.0002713459558072673
Cerebelum_9_R <=> Vermis_3,-0.0002703299866556819
Frontal_Inf_Orb_R <=> Frontal_Med_Orb_R,-0.000268296744837726
Frontal_Inf_Tri_R <=> Lingual_R,-0.00026479801620920006
Cingulum_Mid_R <=> Postcentral_R,-0.0002548860790802188
Heschl_L <=> Cerebelum_4_5_R,-0.00024971013255217225
Pallidum_L <=> Cerebelum_3_L,-0.0002355812288812542
Precentral_R <=> Frontal_Med_Orb_R,-0.0002223132743466083
Cerebelum_3_R <=> Cerebelum_4_5_L,-0.00021920064519429517
Frontal_Mid_R <=> Thalamus_R,-0.00020027083910574285
Cingulum_Post_L <=> Putamen_R,-0.00019901496791252526
Precentral_L <=> Cerebelum_4_5_L,-0.00019337455279324622
Cingulum_Post_L <=> Thalamus_R,-0.00018747426842014026
Precentral_L <=> Frontal_Sup_Medial_L,-0.000185948918453116
Frontal_Sup_Medial_R <=> Cerebelum_10_L,-0.00018466566820229957
Parietal_Sup_R <=> Heschl_L,-0.0001816274105727711
Heschl_R <=> Cerebelum_3_L,-0.00017633076597747265
Frontal_Sup_L <=> Cerebelum_Crus1_R,-0.00017479094902335125
Parietal_Inf_R <=> Caudate_L,-0.0001719334888713675
Cerebelum_7b_L <=> Vermis_9,-0.00017132351464863583
Frontal_Inf_Oper_R <=> Frontal_Inf_Tri_R,-0.0001697811291341278
Insula_R <=> Temporal_Sup_L,-0.00016893509778330705
Frontal_Mid_R <=> Rectus_R,-0.00016660746074772525
Occipital_Inf_L <=> Vermis_4_5,-0.00016565755277289095
Supp_Motor_Area_R <=> Cerebelum_9_R,-0.0001642690133104363
Occipital_Sup_L <=> Vermis_1_2,-0.0001626626415090593
Frontal_Mid_Orb_L <=> Putamen_L,-0.00015512196618276962
Supp_Motor_Area_R <=> Cingulum_Ant_L,-0.00015357505454349774
Frontal_Mid_Orb_L <=> Cerebelum_Crus1_R,-0.00014556571714661182
Precentral_L <=> Hippocampus_L,-0.00014523007536919595
Frontal_Sup_L <=> Cerebelum_9_L,-0.00013882106008920037
Frontal_Inf_Orb_L <=> Insula_R,-0.00013229003333135037
Putamen_R <=> Cerebelum_10_L,-0.0001321078440460921
Amygdala_L <=> Temporal_Pole_Mid_L,-0.0001300405035796315
Calcarine_R <=> Parietal_Inf_R,-0.00012914259685383733
Frontal_Mid_Orb_R <=> Temporal_Pole_Sup_L,-0.00012891857731274216
Pallidum_R <=> Cerebelum_7b_L,-0.0001285544779622283
Frontal_Sup_Medial_R <=> Vermis_4_5,-0.00011905017018352116
Caudate_R <=> Temporal_Pole_Mid_L,-0.00011847866146947883
Precentral_R <=> Frontal_Mid_R,-0.00011129264865876732
Frontal_Sup_Orb_L <=> Frontal_Mid_Orb_L,-0.00010657755448606476
Frontal_Sup_Medial_L <=> Vermis_9,-0.00010605599652688814
Precentral_R <=> Frontal_Sup_Medial_L,-0.00010388631890028144
Precentral_L <=> Frontal_Med_Orb_L,-0.0001025139267438746
Supp_Motor_Area_R <=> Frontal_Med_Orb_R,-9.994967579325386e-05
Temporal_Mid_R <=> Cerebelum_Crus2_R,-9.976820270360954e-05
Frontal_Sup_Orb_L <=> Vermis_4_5,-9.750560372741024e-05
Frontal_Inf_Tri_R <=> Cerebelum_6_L,-9.602917899083074e-05
Parietal_Inf_R <=> Cerebelum_4_5_L,-9.331813116451038e-05
Frontal_Sup_Orb_R <=> Vermis_6,-9.199567935507247e-05
Precentral_R <=> Heschl_L,-8.8933255673318e-05
Occipital_Sup_L <=> Vermis_7,-8.600967359764233e-05
Frontal_Med_Orb_R <=> Cerebelum_7b_R,-8.445545714512726e-05
Olfactory_R <=> Vermis_8,-8.438377238531025e-05
Rolandic_Oper_L <=> Cuneus_R,-8.423389860756636e-05
Paracentral_Lobule_L <=> Pallidum_L,-8.357986860956235e-05
Cuneus_L <=> Parietal_Sup_L,-7.983904023616262e-05
Temporal_Sup_L <=> Cerebelum_Crus2_L,-7.92419959544155e-05
Frontal_Inf_Tri_L <=> Cerebelum_Crus1_R,-7.256925742413767e-05
Rolandic_Oper_R <=> Vermis_1_2,-7.094704112156069e-05
Occipital_Sup_R <=> Parietal_Inf_R,-7.051407236222663e-05
Precentral_L <=> Cerebelum_3_L,-7.028375842399459e-05
Frontal_Mid_R <=> Paracentral_Lobule_L,-7.01984796634969e-05
Precentral_L <=> Paracentral_Lobule_L,-6.896761955024199e-05
Cerebelum_6_L <=> Vermis_9,-6.663572705276622e-05
Precentral_R <=> Cingulum_Mid_L,-6.655380826212643e-05
Cerebelum_8_L <=> Vermis_9,-6.577842491077846e-05
Hippocampus_R <=> Occipital_Sup_L,-6.372142736308373e-05
Frontal_Mid_Orb_L <=> Vermis_6,-6.315354428456654e-05
Cingulum_Ant_L <=> Heschl_R,-6.218227491678885e-05
Frontal_Inf_Oper_L <=> Heschl_R,-6.180775847826059e-05
Thalamus_L <=> Vermis_7,-6.106448249305618e-05
Frontal_Sup_L <=> Cingulum_Mid_R,-5.9290855537863504e-05
Hippocampus_R <=> Cerebelum_10_R,-5.867419653164952e-05
Frontal_Mid_Orb_L <=> Cerebelum_4_5_R,-5.8379241382189306e-05
Frontal_Sup_L <=> Frontal_Inf_Tri_L,-5.829596393622793e-05
Precentral_L <=> Thalamus_R,-5.8173474151446133e-05
Putamen_R <=> Cerebelum_9_L,-5.770702111140835e-05
Frontal_Sup_Orb_L <=> Postcentral_R,-5.691003915540005e-05
Frontal_Sup_L <=> Cingulum_Post_L,-5.4365506336018224e-05
Frontal_Inf_Tri_L <=> Temporal_Inf_R,-5.396190218871499e-05
Amygdala_R <=> Occipital_Mid_L,-5.19903227532037e-05
Cerebelum_9_R <=> Vermis_10,-5.1879675462873645e-05
Supp_Motor_Area_R <=> Frontal_Sup_Medial_R,-5.087417690974316e-05
Cerebelum_4_5_L <=> Vermis_7,-5.031322279389627e-05
Precuneus_R <=> Cerebelum_10_R,-4.9370889253452785e-05
Precentral_L <=> Cingulum_Post_R,-4.770465418999503e-05
Cingulum_Post_R <=> Vermis_7,-4.741435247217485e-05
Frontal_Inf_Oper_R <=> Paracentral_Lobule_R,-4.702134422331916e-05
Precentral_R <=> Caudate_L,-4.659065058738587e-05
SupraMarginal_R <=> Vermis_1_2,-4.5986873926051605e-05
Frontal_Sup_L <=> Temporal_Inf_L,-4.597361509668385e-05
Putamen_R <=> Temporal_Inf_R,-4.465498139600843e-05
Calcarine_L <=> Vermis_3,-4.432942875420842e-05
Hippocampus_L <=> Temporal_Pole_Mid_R,-4.390066997559394e-05
Rectus_L <=> Cerebelum_3_L,-4.328728145839289e-05
Insula_L <=> Occipital_Inf_L,-4.318447577884576e-05
Temporal_Inf_R <=> Cerebelum_8_R,-4.131802545876972e-05
Cingulum_Post_R <=> Cerebelum_7b_L,-4.1231213011916346e-05
Frontal_Sup_Medial_R <=> Cerebelum_8_L,-4.107791726761789e-05
SupraMarginal_L <=> Vermis_3,-3.985546385765204e-05
Frontal_Mid_R <=> Temporal_Mid_L,-3.9476554101325335e-05
Cingulum_Post_L <=> ParaHippocampal_R,-3.866514788262165e-05
Precentral_L <=> Paracentral_Lobule_R,-3.77051063432221e-05
Frontal_Sup_Orb_L <=> Temporal_Sup_R,-3.730735378368877e-05
Olfactory_R <=> Rectus_L,-3.692622994562189e-05
Frontal_Inf_Orb_L <=> Temporal_Pole_Sup_L,-3.648240917866197e-05
Frontal_Mid_R <=> SupraMarginal_L,-3.551538192250181e-05
Pallidum_R <=> Cerebelum_8_L,-3.519495450370336e-05
Frontal_Mid_R <=> Rolandic_Oper_R,-3.468416434750932e-05
Olfactory_R <=> Cerebelum_8_R,-3.376206203942189e-05
Frontal_Sup_Orb_R <=> Postcentral_L,-3.366173270833439e-05
Olfactory_L <=> Hippocampus_L,-3.353420272016461e-05
Frontal_Sup_Medial_R <=> Cerebelum_Crus1_R,-3.327092436851142e-05
Cingulum_Mid_R <=> Postcentral_L,-3.319127902061681e-05
Frontal_Sup_Medial_R <=> Caudate_L,-3.2876680721138916e-05
Caudate_L <=> Temporal_Mid_R,-3.237718978954529e-05
Cingulum_Post_L <=> Occipital_Sup_R,-3.232169621694148e-05
SupraMarginal_L <=> Thalamus_L,-3.075829066281344e-05
Precentral_L <=> Cingulum_Ant_R,-3.0612497843041095e-05
Fusiform_R <=> Temporal_Pole_Sup_L,-2.9785965617001865e-05
Frontal_Inf_Tri_R <=> Lingual_L,-2.9078108092606136e-05
Temporal_Pole_Mid_R <=> Vermis_6,-2.8045817069455304e-05
Precentral_L <=> Frontal_Sup_R,-2.7991340438027202e-05
Rolandic_Oper_R <=> Cerebelum_3_L,-2.7741966291361387e-05
Occipital_Mid_R <=> Cerebelum_6_R,-2.7693489307467622e-05
Frontal_Sup_L <=> Vermis_1_2,-2.5868681278096163e-05
Precentral_R <=> Pallidum_R,-2.5541058198630395e-05
Frontal_Inf_Tri_R <=> Frontal_Med_Orb_R,-2.485063417243527e-05
Temporal_Sup_R <=> Vermis_6,-2.4846308383041914e-05
Frontal_Inf_Oper_R <=> Vermis_6,-2.4510916621944824e-05
Precentral_R <=> Temporal_Mid_R,-2.4500691151141397e-05
Frontal_Sup_Orb_L <=> Parietal_Inf_L,-2.4466690257374248e-05
Rectus_R <=> Cerebelum_Crus2_R,-2.4244981184340374e-05
Cingulum_Mid_L <=> Angular_R,-2.4075898792319527e-05
Pallidum_R <=> Temporal_Pole_Mid_L,-2.3973938115950945e-05
Putamen_L <=> Vermis_1_2,-2.325096201505339e-05
Cuneus_R <=> Temporal_Pole_Sup_L,-2.265446179894326e-05
Precentral_L <=> Cingulum_Ant_L,-2.2605838558953373e-05
Frontal_Inf_Orb_L <=> Paracentral_Lobule_R,-2.2412823223261215e-05
SupraMarginal_R <=> Cerebelum_Crus2_R,-2.187433806792871e-05
Precentral_L <=> Frontal_Mid_Orb_L,-2.1257289107157183e-05
Temporal_Mid_L <=> Vermis_6,-2.045243339485747e-05
Pallidum_L <=> Heschl_R,-2.030384787612416e-05
Fusiform_R <=> Cerebelum_6_R,-2.0244861234486323e-05
Frontal_Mid_Orb_R <=> Cerebelum_3_R,-1.975179068802735e-05
Cuneus_L <=> Cerebelum_Crus2_L,-1.96802235204796e-05
Frontal_Sup_R <=> Thalamus_R,-1.913406657059191e-05
Frontal_Inf_Tri_L <=> Temporal_Pole_Sup_L,-1.8974143135097597e-05
Angular_R <=> Paracentral_Lobule_R,-1.884997282517453e-05
Frontal_Sup_Orb_L <=> Postcentral_L,-1.8556598136898474e-05
Frontal_Sup_R <=> Cerebelum_9_L,-1.778149712663435e-05
Cingulum_Mid_R <=> Precuneus_R,-1.7524566167703703e-05
Frontal_Inf_Oper_L <=> Cerebelum_3_L,-1.7307249617704025e-05
Olfactory_L <=> Cerebelum_4_5_R,-1.6604640790118808e-05
Frontal_Mid_L <=> Cerebelum_Crus1_L,-1.6603922217561794e-05
Cuneus_L <=> Caudate_R,-1.5276536024000364e-05
Frontal_Sup_Medial_L <=> Parietal_Inf_R,-1.4250343215227446e-05
Angular_L <=> Cerebelum_4_5_L,-1.4209194605085961e-05
Frontal_Sup_R <=> Cerebelum_10_R,-1.397672810135031e-05
Amygdala_L <=> Temporal_Pole_Mid_R,-1.3087263199085263e-05
Olfactory_L <=> Caudate_L,-1.2727399876677481e-05
Thalamus_R <=> Heschl_L,-1.1555115974593022e-05
Frontal_Sup_Orb_L <=> Occipital_Inf_L,-1.0927071975208592e-05
Frontal_Mid_R <=> Postcentral_L,-1.0072743651123873e-05
Putamen_R <=> Cerebelum_8_L,-9.786617251461572e-06
Olfactory_R <=> Thalamus_R,-9.739432822164495e-06
Frontal_Sup_R <=> Frontal_Inf_Tri_R,-9.566281702233503e-06
Occipital_Mid_L <=> Cerebelum_7b_L,-9.511255527439032e-06
Frontal_Inf_Oper_L <=> SupraMarginal_L,-9.438189179955537e-06
Precentral_R <=> Precuneus_L,-9.39380090116959e-06
ParaHippocampal_R <=> Temporal_Inf_R,-9.026065352846224e-06
Frontal_Inf_Tri_L <=> Occipital_Inf_L,-8.523568192386754e-06
Cerebelum_9_L <=> Vermis_3,-8.347060136393303e-06
Precentral_L <=> Cingulum_Mid_L,-8.146306331591191e-06
Occipital_Mid_R <=> Heschl_R,-8.023182159822007e-06
Parietal_Sup_R <=> Cerebelum_10_R,-6.6969140373629445e-06
Frontal_Sup_R <=> Supp_Motor_Area_R,-6.579397459005598e-06
Hippocampus_R <=> Amygdala_R,-6.38412499551766e-06
Calcarine_L <=> Temporal_Pole_Mid_R,-6.2940659415477995e-06
Frontal_Inf_Tri_L <=> Vermis_10,-6.262675287760366e-06
ParaHippocampal_L <=> Vermis_7,-6.1063066278510545e-06
Supp_Motor_Area_R <=> Pallidum_R,-5.4669465983092635e-06
Putamen_R <=> Cerebelum_3_R,-5.432962449147816e-06
Rectus_R <=> Paracentral_Lobule_R,-5.139944922971651e-06
Amygdala_R <=> Thalamus_L,-4.923802107303921e-06
Frontal_Mid_Orb_L <=> Frontal_Med_Orb_R,-4.779606909721678e-06
Occipital_Sup_R <=> Angular_R,-4.664986454683273e-06
Frontal_Inf_Orb_L <=> Rolandic_Oper_L,-4.644430909328534e-06
ParaHippocampal_L <=> Temporal_Pole_Sup_L,-4.491472207579506e-06
Supp_Motor_Area_L <=> Vermis_6,-4.097928737722967e-06
Precentral_R <=> Occipital_Sup_R,-4.092030916114098e-06
Insula_L <=> Cingulum_Mid_R,-3.0844695832588085e-06
Frontal_Sup_Orb_L <=> Caudate_R,-3.049274415789505e-06
Olfactory_L <=> Parietal_Inf_L,-2.8452252806454583e-06
Frontal_Mid_L <=> Cerebelum_10_R,-2.8063160171676317e-06
Frontal_Mid_L <=> Angular_L,-2.726665455576871e-06
Precentral_L <=> Caudate_L,-2.620182325108189e-06
Frontal_Mid_Orb_L <=> Amygdala_L,-2.5777767447499046e-06
Temporal_Inf_L <=> Cerebelum_Crus2_R,-2.3811997322598088e-06
ParaHippocampal_R <=> Temporal_Sup_R,-2.247909911945456e-06
Cuneus_L <=> Cerebelum_Crus1_L,-1.9021158815579752e-06
Frontal_Inf_Orb_L <=> Pallidum_L,-1.7901115944907175e-06
Supp_Motor_Area_R <=> Cerebelum_7b_L,-1.6240222647567747e-06
Occipital_Sup_L <=> Cerebelum_6_R,-1.4608632837864732e-06
Frontal_Inf_Orb_L <=> Angular_L,-1.4593404252805087e-06
Rolandic_Oper_R <=> Temporal_Pole_Mid_R,-1.3493565724775891e-06
Cingulum_Post_R <=> Amygdala_L,-1.0003328112073718e-06
Frontal_Inf_Orb_L <=> Cerebelum_Crus2_R,-8.307167661536496e-07
Postcentral_R <=> Parietal_Inf_L,-7.188302336924579e-07
Lingual_L <=> Fusiform_L,-5.048102825089273e-07
Lingual_L <=> Occipital_Sup_R,-8.711987897758178e-08
Occipital_Sup_R <=> SupraMarginal_L,0.0
Occipital_Sup_R <=> Fusiform_L,0.0
Occipital_Sup_L <=> Cerebelum_Crus2_L,0.0
Occipital_Sup_R <=> Cerebelum_4_5_L,0.0
Occipital_Sup_R <=> Cerebelum_3_R,0.0
Occipital_Sup_L <=> Cerebelum_Crus2_R,0.0
Occipital_Sup_R <=> Cerebelum_4_5_R,0.0
Occipital_Sup_R <=> Cerebelum_3_L,0.0
Occipital_Sup_L <=> Cerebelum_Crus1_R,0.0
Occipital_Sup_L <=> Cerebelum_Crus1_L,0.0
Occipital_Sup_R <=> Putamen_L,0.0
Occipital_Sup_R <=> Cerebelum_6_L,0.0
Occipital_Sup_L <=> Temporal_Sup_L,0.0
Occipital_Sup_R <=> Cerebelum_9_L,0.0
Occipital_Sup_L <=> Temporal_Sup_R,0.0
Occipital_Sup_L <=> Temporal_Pole_Sup_L,0.0
Occipital_Sup_R <=> Postcentral_L,0.0
Occipital_Sup_R <=> Parietal_Sup_L,0.0
Occipital_Sup_L <=> Temporal_Pole_Sup_R,0.0
Occipital_Sup_R <=> Parietal_Sup_R,0.0
Occipital_Sup_R <=> Parietal_Inf_L,0.0
Occipital_Sup_L <=> Temporal_Inf_R,0.0
Occipital_Sup_R <=> Cerebelum_8_R,0.0
Occipital_Sup_R <=> Cerebelum_8_L,0.0
Occipital_Sup_L <=> Temporal_Mid_R,0.0
Occipital_Sup_L <=> Temporal_Pole_Mid_L,0.0
Occipital_Sup_L <=> Temporal_Pole_Mid_R,0.0
Occipital_Sup_R <=> Fusiform_R,0.0
Occipital_Sup_R <=> Cerebelum_7b_R,0.0
Occipital_Sup_R <=> Cerebelum_7b_L,0.0
Occipital_Sup_L <=> Temporal_Inf_L,0.0
Occipital_Sup_R <=> Cerebelum_6_R,0.0
Occipital_Sup_L <=> Temporal_Mid_L,0.0
Occipital_Sup_R <=> Cerebelum_Crus2_R,0.0
Occipital_Sup_R <=> Cerebelum_Crus2_L,0.0
Occipital_Sup_L <=> Cerebelum_3_R,0.0
Occipital_Sup_R <=> Heschl_R,0.0
Occipital_Sup_R <=> Paracentral_Lobule_L,0.0
Occipital_Sup_L <=> Cerebelum_7b_L,0.0
Occipital_Sup_L <=> Vermis_9,0.0
Occipital_Sup_R <=> Heschl_L,0.0
Occipital_Sup_L <=> Cerebelum_7b_R,0.0
Occipital_Sup_L <=> Cerebelum_8_L,0.0
Occipital_Sup_R <=> Thalamus_R,0.0
Occipital_Sup_L <=> Cerebelum_8_R,0.0
Occipital_Sup_L <=> Cerebelum_9_L,0.0
Occipital_Sup_R <=> Temporal_Sup_L,0.0
Occipital_Sup_L <=> Cerebelum_9_R,0.0
Occipital_Sup_L <=> Cerebelum_10_L,0.0
Occipital_Sup_L <=> Cerebelum_10_R,0.0
Occipital_Sup_R <=> Paracentral_Lobule_R,0.0
Occipital_Sup_R <=> Pallidum_R,0.0
Occipital_Sup_L <=> Vermis_3,0.0
Occipital_Sup_R <=> Pallidum_L,0.0
Occipital_Sup_L <=> Vermis_4_5,0.0
Occipital_Sup_L <=> Vermis_6,0.0
Occipital_Sup_R <=> Putamen_R,0.0
Occipital_Sup_L <=> Vermis_8,0.0
Occipital_Sup_R <=> Thalamus_L,0.0
Occipital_Sup_L <=> Cerebelum_3_L,0.0
Occipital_Sup_L <=> Vermis_10,0.0
Occipital_Sup_R <=> Postcentral_R,0.0
Occipital_Sup_L <=> Cerebelum_4_5_L,0.0
Occipital_Sup_R <=> Occipital_Inf_R,0.0
Occipital_Sup_R <=> Occipital_Inf_L,0.0
Occipital_Sup_R <=> Caudate_L,0.0
Occipital_Sup_R <=> Cerebelum_Crus1_R,0.0
Occipital_Sup_R <=> Occipital_Mid_R,0.0
Occipital_Sup_R <=> SupraMarginal_R,0.0
Occipital_Sup_R <=> Cerebelum_Crus1_L,0.0
Occipital_Sup_R <=> Angular_L,0.0
Occipital_Sup_L <=> Cerebelum_4_5_R,0.0
Occipital_Sup_R <=> Precuneus_R,0.0
Occipital_Sup_R <=> Temporal_Inf_R,0.0
Occipital_Sup_R <=> Temporal_Inf_L,0.0
Occipital_Sup_R <=> Temporal_Pole_Mid_R,0.0
Occipital_Sup_R <=> Temporal_Pole_Mid_L,0.0
Occipital_Sup_R <=> Temporal_Mid_R,0.0
Occipital_Sup_R <=> Occipital_Mid_L,0.0
Occipital_Sup_R <=> Temporal_Mid_L,0.0
Occipital_Sup_L <=> Cerebelum_6_L,0.0
Occipital_Sup_R <=> Temporal_Pole_Sup_R,0.0
Occipital_Sup_R <=> Temporal_Pole_Sup_L,0.0
Occipital_Sup_R <=> Temporal_Sup_R,0.0
Occipital_Sup_R <=> Precuneus_L,0.0
Precentral_L <=> Precentral_R,0.0
Lingual_R <=> Temporal_Mid_R,0.0
Occipital_Sup_L <=> Heschl_L,0.0
Lingual_L <=> Cerebelum_Crus2_R,0.0
Lingual_L <=> Cerebelum_Crus2_L,0.0
Lingual_L <=> Cerebelum_Crus1_R,0.0
Lingual_L <=> Cerebelum_Crus1_L,0.0
Lingual_L <=> Temporal_Inf_R,0.0
Lingual_L <=> Temporal_Inf_L,0.0
