feature,mean_importance
Temporal_Pole_Sup_L <=> Cerebelum_7b_R,-0.0024351890428645937
Postcentral_R <=> Parietal_Sup_L,-0.0024194715205229757
Frontal_Sup_R <=> Rolandic_Oper_R,-0.002377037306058205
Frontal_Sup_Medial_R <=> Temporal_Mid_R,-0.002353228738492774
Supp_Motor_Area_L <=> Vermis_9,-0.002333535585007951
Pallidum_L <=> Cerebelum_3_R,-0.0022525945259059153
Caudate_R <=> Cerebelum_8_L,-0.002230810212668843
Lingual_R <=> Temporal_Pole_Mid_R,-0.0022086654046508114
Fusiform_R <=> Vermis_4_5,-0.0021410576042881326
Parietal_Inf_L <=> Temporal_Sup_L,-0.0021408292425093125
Frontal_Sup_Medial_R <=> Cerebelum_7b_L,-0.0021150342446095483
Cingulum_Mid_L <=> Parietal_Inf_R,-0.0020450015595424144
Insula_L <=> Cingulum_Ant_R,-0.0020398642319670477
Olfactory_R <=> Parietal_Sup_L,-0.0020111427709358144
Precuneus_L <=> Temporal_Pole_Mid_L,-0.001997313251696875
Frontal_Sup_R <=> Frontal_Sup_Medial_R,-0.0019232917420952456
Hippocampus_L <=> Putamen_R,-0.001910384911083196
Frontal_Sup_R <=> Frontal_Mid_Orb_L,-0.0019019644043703598
Frontal_Sup_L <=> SupraMarginal_R,-0.0018133537179720438
Amygdala_L <=> Cerebelum_4_5_R,-0.0018129166446338551
Olfactory_L <=> Calcarine_R,-0.001812277260817119
Thalamus_L <=> Temporal_Inf_L,-0.0017613383759928825
Frontal_Inf_Orb_R <=> Putamen_R,-0.0017213737681591069
Temporal_Sup_R <=> Cerebelum_7b_L,-0.0016998718931509726
Rectus_R <=> Insula_R,-0.001634403958056252
Caudate_L <=> Cerebelum_6_R,-0.0016122915515968117
Lingual_L <=> Parietal_Sup_R,-0.0015871123494685558
Frontal_Sup_Orb_L <=> Cuneus_R,-0.0015514922311773206
Frontal_Mid_Orb_R <=> Temporal_Sup_L,-0.0014399105952924928
Olfactory_L <=> Parietal_Inf_R,-0.001412994785585675
Parietal_Inf_R <=> Temporal_Inf_L,-0.0013381025554925375
Supp_Motor_Area_L <=> Temporal_Inf_R,-0.0013267629615154818
Frontal_Inf_Oper_R <=> Frontal_Inf_Tri_R,-0.0013248973517790308
Cingulum_Ant_R <=> Paracentral_Lobule_L,-0.001322559553630831
Frontal_Sup_Medial_L <=> Cerebelum_6_L,-0.0013022523438003919
Frontal_Sup_L <=> Temporal_Pole_Mid_R,-0.0012072719829984368
Occipital_Inf_L <=> Postcentral_L,-0.001199511695836275
Occipital_Mid_R <=> Vermis_3,-0.0011937192179200863
ParaHippocampal_R <=> Cerebelum_Crus1_L,-0.0011692410995920444
Precentral_R <=> Rectus_L,-0.0011630577707750557
ParaHippocampal_R <=> Parietal_Sup_R,-0.001152501621608648
Thalamus_L <=> Vermis_8,-0.0011364689390986893
Frontal_Inf_Oper_R <=> Frontal_Inf_Orb_R,-0.001117762182399429
Frontal_Sup_R <=> Angular_L,-0.0010809460832358563
Frontal_Sup_L <=> Rectus_L,-0.0010764495186831534
Frontal_Sup_R <=> Caudate_L,-0.0010748868101965402
Frontal_Sup_L <=> Vermis_8,-0.0010533689363239284
Frontal_Inf_Orb_R <=> Cerebelum_3_L,-0.0009929079629856785
Cingulum_Post_R <=> Paracentral_Lobule_L,-0.0009677954564814905
Postcentral_L <=> Caudate_L,-0.0009603561029084995
Olfactory_L <=> Thalamus_L,-0.0009537137787490657
Occipital_Mid_L <=> Paracentral_Lobule_L,-0.0008499784579300895
Heschl_L <=> Cerebelum_9_L,-0.0008426499953697597
Frontal_Mid_L <=> Caudate_L,-0.0008299140590256382
Occipital_Mid_L <=> Heschl_R,-0.0008249238727713104
Hippocampus_R <=> Paracentral_Lobule_R,-0.0008235348248083474
Insula_R <=> Occipital_Sup_L,-0.0008200628282916123
SupraMarginal_L <=> Caudate_L,-0.0007697735704712549
Frontal_Sup_Orb_L <=> Cerebelum_10_R,-0.0007417662723845364
Hippocampus_R <=> Occipital_Inf_R,-0.0007266468427483685
Caudate_R <=> Thalamus_L,-0.0007079493557095474
Occipital_Sup_L <=> Caudate_L,-0.0007040761371463588
Temporal_Sup_R <=> Cerebelum_Crus1_L,-0.0006975097619806858
Insula_R <=> SupraMarginal_R,-0.000691811135621645
Frontal_Inf_Oper_R <=> Vermis_3,-0.0006706836360990343
Frontal_Mid_Orb_R <=> SupraMarginal_R,-0.0006567551127296456
Vermis_7 <=> Vermis_9,-0.0006310322570122872
Rolandic_Oper_R <=> Cingulum_Mid_R,-0.0006236276600994906
Supp_Motor_Area_L <=> Temporal_Pole_Mid_L,-0.0006172555511396727
Cingulum_Ant_L <=> Lingual_R,-0.0005998536898212059
Lingual_R <=> Pallidum_R,-0.0005954739166521339
Frontal_Sup_L <=> Cerebelum_10_L,-0.0005941670371075291
Cerebelum_4_5_L <=> Vermis_8,-0.000590066771572717
Frontal_Mid_R <=> Rolandic_Oper_R,-0.000589739937062772
Hippocampus_L <=> Amygdala_L,-0.0005884191055877342
Temporal_Sup_L <=> Temporal_Sup_R,-0.0005691758364368748
Rolandic_Oper_L <=> Calcarine_R,-0.0005554289549408286
SupraMarginal_L <=> Temporal_Pole_Mid_R,-0.000552388175250762
Frontal_Inf_Tri_R <=> Calcarine_L,-0.0005282999603045679
Cingulum_Ant_L <=> Cerebelum_Crus1_L,-0.000520659510489696
Rolandic_Oper_R <=> Cingulum_Post_L,-0.0005192549409913872
Parietal_Inf_R <=> Temporal_Mid_L,-0.0005097283613440196
SupraMarginal_L <=> Pallidum_R,-0.0005056578894537366
Frontal_Med_Orb_R <=> Hippocampus_R,-0.0004931317374550659
Frontal_Mid_Orb_R <=> Cingulum_Post_R,-0.0004921878805606683
Fusiform_R <=> Vermis_8,-0.0004842445678779672
Frontal_Sup_Medial_R <=> Vermis_4_5,-0.0004552785144648741
Cerebelum_Crus1_R <=> Cerebelum_Crus2_R,-0.0004309767430090705
Frontal_Sup_R <=> Vermis_9,-0.0004223087511518786
SupraMarginal_R <=> Caudate_R,-0.0004192611523238021
Supp_Motor_Area_L <=> Cerebelum_6_R,-0.00038602055540086776
Lingual_R <=> Thalamus_R,-0.0003834887335624648
ParaHippocampal_L <=> Cerebelum_Crus1_R,-0.0003816717821396587
Rolandic_Oper_R <=> Pallidum_R,-0.00037408289860663135
Frontal_Sup_Medial_L <=> Cingulum_Ant_R,-0.0003710901606203354
Amygdala_R <=> Pallidum_L,-0.0003673247155323134
Cingulum_Ant_L <=> Hippocampus_L,-0.0003661674657162273
Parietal_Sup_R <=> Temporal_Sup_L,-0.00036033399271389043
Thalamus_L <=> Temporal_Pole_Mid_R,-0.00035026377649904905
Amygdala_L <=> Putamen_L,-0.00034687103126394
Rolandic_Oper_L <=> Insula_L,-0.00033846725246171604
Supp_Motor_Area_R <=> Occipital_Inf_R,-0.00033765352862262786
Precentral_L <=> Cerebelum_Crus1_L,-0.00032228987797551235
Frontal_Inf_Orb_L <=> Cerebelum_4_5_L,-0.00031165342259646954
Frontal_Mid_Orb_L <=> Insula_R,-0.00030690641952568765
Frontal_Sup_Orb_R <=> Cerebelum_Crus2_R,-0.0003011670193093563
Olfactory_R <=> Vermis_7,-0.00027558297137226796
Lingual_R <=> Temporal_Sup_L,-0.00027501246851400205
Pallidum_R <=> Temporal_Pole_Mid_L,-0.00027181093332107054
Cerebelum_Crus1_L <=> Cerebelum_Crus1_R,-0.0002573937171446161
Rolandic_Oper_L <=> Hippocampus_L,-0.0002455055597401001
Supp_Motor_Area_L <=> Cingulum_Mid_R,-0.00024212223094659534
ParaHippocampal_L <=> Paracentral_Lobule_L,-0.00023427808165654707
Amygdala_L <=> Occipital_Inf_L,-0.00022004962012345253
Frontal_Mid_Orb_R <=> Frontal_Inf_Oper_R,-0.00021901076263652897
Frontal_Inf_Tri_L <=> Occipital_Mid_R,-0.00021821583430057246
Amygdala_R <=> Paracentral_Lobule_R,-0.00020485606384390564
Pallidum_L <=> Cerebelum_9_R,-0.00019644525509554533
Temporal_Pole_Mid_R <=> Cerebelum_9_R,-0.00019229844197934386
Frontal_Sup_R <=> Cerebelum_Crus2_L,-0.00019181186306393982
Hippocampus_R <=> Caudate_L,-0.00018662172766190644
Temporal_Sup_L <=> Cerebelum_7b_R,-0.00018080130279882756
Occipital_Sup_L <=> Occipital_Inf_R,-0.00017581886202393536
Frontal_Mid_Orb_L <=> Frontal_Inf_Orb_R,-0.00017489547736400103
Temporal_Mid_L <=> Cerebelum_Crus1_R,-0.00016792078548846234
Cingulum_Ant_R <=> SupraMarginal_R,-0.00014862780571831547
Hippocampus_R <=> Thalamus_R,-0.00014741305965317863
Temporal_Pole_Sup_L <=> Cerebelum_4_5_L,-0.0001455110325236264
Hippocampus_L <=> Paracentral_Lobule_R,-0.00013712138502302017
Frontal_Mid_R <=> Cerebelum_Crus2_L,-0.00012793514766962222
Frontal_Mid_Orb_R <=> Temporal_Mid_R,-0.00011793343917241295
Frontal_Med_Orb_L <=> Hippocampus_R,-0.00011741424497926367
Precuneus_R <=> Vermis_7,-0.00011384794977600254
Precuneus_L <=> Cerebelum_7b_L,-0.00011173297618896071
Thalamus_R <=> Heschl_R,-0.00010890456197827358
Supp_Motor_Area_R <=> Cingulum_Post_R,-9.787907696443555e-05
Frontal_Inf_Tri_L <=> Temporal_Pole_Mid_L,-9.613064602318478e-05
Cuneus_L <=> Cerebelum_10_R,-8.883814489357711e-05
Cerebelum_Crus2_R <=> Vermis_6,-8.768764872360001e-05
Thalamus_L <=> Vermis_10,-8.606036365554903e-05
Cingulum_Mid_L <=> Temporal_Inf_L,-7.85045612759383e-05
Cingulum_Ant_L <=> Temporal_Pole_Sup_L,-7.336101252790606e-05
Cingulum_Ant_L <=> SupraMarginal_R,-7.304785757737964e-05
Supp_Motor_Area_L <=> Occipital_Inf_R,-7.129987742604538e-05
SupraMarginal_R <=> Cerebelum_9_R,-7.075472971751484e-05
Cingulum_Mid_L <=> Occipital_Inf_L,-6.37964548831027e-05
Insula_R <=> Putamen_L,-6.278084296975627e-05
Lingual_L <=> Vermis_6,-6.210714048708877e-05
Parietal_Sup_R <=> Cerebelum_9_R,-5.917780416433427e-05
Frontal_Mid_Orb_R <=> Amygdala_L,-5.701452508093397e-05
Angular_L <=> Temporal_Inf_L,-4.513646959374285e-05
Cingulum_Ant_R <=> Vermis_8,-4.4367337129713744e-05
Amygdala_R <=> Cerebelum_8_L,-4.3120816540409554e-05
Frontal_Inf_Tri_R <=> Frontal_Inf_Orb_R,-3.95319312992859e-05
Temporal_Pole_Mid_R <=> Cerebelum_8_R,-3.780071837928833e-05
Paracentral_Lobule_R <=> Cerebelum_4_5_R,-3.701849877995045e-05
Insula_R <=> Vermis_9,-3.563179528967009e-05
ParaHippocampal_L <=> Temporal_Sup_L,-3.444240178207547e-05
Frontal_Inf_Oper_R <=> Paracentral_Lobule_R,-3.387081876460307e-05
Rectus_R <=> Cuneus_L,-3.3044459274145235e-05
Heschl_R <=> Cerebelum_8_R,-3.283641769311618e-05
Frontal_Mid_Orb_L <=> Vermis_7,-3.022087490882619e-05
ParaHippocampal_L <=> Vermis_3,-2.9461991413048948e-05
Precentral_R <=> Putamen_L,-2.879222291152228e-05
Frontal_Sup_Medial_L <=> Calcarine_R,-2.8419837762028166e-05
Lingual_L <=> Thalamus_R,-2.7036525966805947e-05
Cingulum_Mid_R <=> Parietal_Sup_L,-2.273056391408623e-05
SupraMarginal_R <=> Cerebelum_7b_R,-2.046756143569972e-05
Vermis_7 <=> Vermis_8,-1.7721537198522874e-05
Insula_R <=> Lingual_L,-1.7556135362628566e-05
Postcentral_R <=> Precuneus_R,-1.588642133503182e-05
Precentral_L <=> Cingulum_Mid_R,-1.4230134547599249e-05
Pallidum_R <=> Temporal_Pole_Sup_L,-1.2013989930159674e-05
Precentral_L <=> Cerebelum_Crus1_R,-8.566033177515032e-06
Heschl_L <=> Cerebelum_10_R,-4.812126626285718e-06
Cerebelum_Crus1_L <=> Cerebelum_Crus2_L,-1.88489913239831e-06
Fusiform_L <=> Vermis_7,-8.457033405351311e-07
Occipital_Sup_L <=> Pallidum_L,0.0
Occipital_Sup_R <=> Cerebelum_6_L,0.0
Occipital_Sup_L <=> Putamen_R,0.0
Occipital_Sup_L <=> Vermis_7,0.0
Occipital_Sup_R <=> Parietal_Sup_R,0.0
Occipital_Sup_R <=> Cerebelum_4_5_R,0.0
Occipital_Sup_L <=> Vermis_4_5,0.0
Occipital_Sup_R <=> Cerebelum_6_R,0.0
Occipital_Sup_L <=> Pallidum_R,0.0
Occipital_Sup_R <=> Parietal_Inf_R,0.0
Occipital_Sup_R <=> Cerebelum_4_5_L,0.0
Occipital_Sup_R <=> SupraMarginal_L,0.0
Occipital_Sup_L <=> Thalamus_L,0.0
Occipital_Sup_L <=> Vermis_3,0.0
Occipital_Sup_L <=> Vermis_1_2,0.0
Occipital_Sup_L <=> Thalamus_R,0.0
Occipital_Sup_L <=> Cerebelum_10_R,0.0
Occipital_Sup_R <=> Cerebelum_3_R,0.0
Occipital_Sup_R <=> Parietal_Inf_L,0.0
Occipital_Sup_R <=> Parietal_Sup_L,0.0
Occipital_Sup_R <=> Temporal_Sup_L,0.0
Occipital_Sup_R <=> Cerebelum_7b_L,0.0
Occipital_Sup_R <=> Cerebelum_10_L,0.0
Occipital_Sup_R <=> Postcentral_L,0.0
Occipital_Sup_R <=> Fusiform_L,0.0
Occipital_Sup_R <=> Occipital_Inf_L,0.0
Occipital_Sup_R <=> Occipital_Mid_R,0.0
Occipital_Sup_R <=> Cerebelum_9_R,0.0
Occipital_Sup_R <=> Occipital_Mid_L,0.0
Occipital_Sup_L <=> Angular_R,0.0
Occipital_Sup_R <=> Cerebelum_9_L,0.0
Occipital_Sup_L <=> Precuneus_L,0.0
Occipital_Sup_L <=> Putamen_L,0.0
Occipital_Sup_R <=> Cerebelum_8_R,0.0
Occipital_Sup_L <=> Precuneus_R,0.0
Occipital_Sup_L <=> Paracentral_Lobule_L,0.0
Occipital_Sup_R <=> Cerebelum_8_L,0.0
Occipital_Sup_L <=> Paracentral_Lobule_R,0.0
Occipital_Sup_L <=> Vermis_9,0.0
Occipital_Sup_L <=> Vermis_8,0.0
Occipital_Sup_R <=> Cerebelum_7b_R,0.0
Occipital_Sup_R <=> Postcentral_R,0.0
Occipital_Sup_L <=> Caudate_R,0.0
Occipital_Sup_L <=> Heschl_L,0.0
Occipital_Sup_L <=> Vermis_10,0.0
Occipital_Sup_L <=> Cerebelum_10_L,0.0
Occipital_Sup_R <=> Cerebelum_3_L,0.0
Occipital_Sup_R <=> Cerebelum_Crus2_R,0.0
Occipital_Sup_R <=> Caudate_R,0.0
Occipital_Sup_L <=> Cerebelum_7b_R,0.0
Occipital_Sup_R <=> Temporal_Pole_Sup_R,0.0
Occipital_Sup_R <=> Putamen_L,0.0
Occipital_Sup_L <=> Temporal_Inf_R,0.0
Occipital_Sup_L <=> Cerebelum_Crus1_L,0.0
Occipital_Sup_L <=> Cerebelum_7b_L,0.0
Occipital_Sup_L <=> Cerebelum_Crus1_R,0.0
Occipital_Sup_R <=> Putamen_R,0.0
Occipital_Sup_L <=> Cerebelum_6_R,0.0
Occipital_Sup_R <=> Pallidum_L,0.0
Occipital_Sup_R <=> Temporal_Mid_L,0.0
Occipital_Sup_R <=> Pallidum_R,0.0
Occipital_Sup_L <=> Cerebelum_4_5_R,0.0
Occipital_Sup_R <=> Temporal_Pole_Sup_L,0.0
Occipital_Sup_R <=> Fusiform_R,0.0
Occipital_Sup_R <=> Thalamus_R,0.0
Occipital_Sup_R <=> Temporal_Sup_R,0.0
Occipital_Sup_L <=> Cerebelum_Crus2_L,0.0
Occipital_Sup_L <=> Cerebelum_4_5_L,0.0
Occipital_Sup_L <=> Cerebelum_3_R,0.0
Occipital_Sup_R <=> Heschl_L,0.0
Occipital_Sup_L <=> Cerebelum_Crus2_R,0.0
Occipital_Sup_L <=> Cerebelum_3_L,0.0
Occipital_Sup_L <=> Cerebelum_6_L,0.0
Occipital_Sup_R <=> Heschl_R,0.0
Occipital_Sup_L <=> Temporal_Inf_L,0.0
Occipital_Sup_R <=> Paracentral_Lobule_L,0.0
Occipital_Sup_L <=> Heschl_R,0.0
Occipital_Sup_L <=> Cerebelum_9_R,0.0
Occipital_Sup_L <=> Cerebelum_9_L,0.0
Occipital_Sup_R <=> SupraMarginal_R,0.0
Occipital_Sup_L <=> Temporal_Sup_L,0.0
Occipital_Sup_L <=> Cerebelum_8_R,0.0
Occipital_Sup_L <=> Temporal_Sup_R,0.0
Occipital_Sup_R <=> Cerebelum_Crus2_L,0.0
Occipital_Sup_R <=> Cerebelum_Crus1_R,0.0
Occipital_Sup_R <=> Cerebelum_Crus1_L,0.0
Occipital_Sup_R <=> Temporal_Inf_R,0.0
Occipital_Sup_R <=> Temporal_Mid_R,0.0
Occipital_Sup_L <=> Temporal_Pole_Sup_R,0.0
Occipital_Sup_R <=> Angular_R,0.0
Occipital_Sup_L <=> Temporal_Mid_L,0.0
Occipital_Sup_R <=> Precuneus_L,0.0
Occipital_Sup_R <=> Temporal_Inf_L,0.0
Occipital_Sup_L <=> Temporal_Mid_R,0.0
Occipital_Sup_R <=> Precuneus_R,0.0
Occipital_Sup_L <=> Cerebelum_8_L,0.0
Occipital_Sup_L <=> Temporal_Pole_Mid_L,0.0
Occipital_Sup_L <=> Temporal_Pole_Mid_R,0.0
Occipital_Sup_R <=> Temporal_Pole_Mid_R,0.0
Occipital_Sup_R <=> Temporal_Pole_Mid_L,0.0
Occipital_Sup_R <=> Angular_L,0.0
Cingulum_Post_L <=> Lingual_L,0.0
Lingual_R <=> Cerebelum_3_L,0.0
Occipital_Sup_L <=> SupraMarginal_R,0.0
Lingual_L <=> SupraMarginal_R,0.0
Lingual_L <=> SupraMarginal_L,0.0
Lingual_L <=> Parietal_Inf_R,0.0
Lingual_L <=> Parietal_Inf_L,0.0
Lingual_L <=> Parietal_Sup_L,0.0
Lingual_L <=> Postcentral_R,0.0
Lingual_L <=> Postcentral_L,0.0
Lingual_L <=> Fusiform_R,0.0
Lingual_L <=> Fusiform_L,0.0
Lingual_L <=> Angular_L,0.0
Lingual_L <=> Occipital_Inf_R,0.0
Lingual_L <=> Occipital_Mid_R,0.0
Lingual_L <=> Occipital_Mid_L,0.0
Lingual_L <=> Occipital_Sup_R,0.0
Lingual_L <=> Occipital_Sup_L,0.0
Lingual_L <=> Lingual_R,0.0
Cuneus_R <=> Vermis_10,0.0
Cuneus_R <=> Vermis_9,0.0
Cuneus_R <=> Vermis_8,0.0
Cuneus_R <=> Vermis_7,0.0
Lingual_L <=> Occipital_Inf_L,0.0
Cuneus_R <=> Vermis_6,0.0
Lingual_L <=> Angular_R,0.0
Lingual_L <=> Precuneus_R,0.0
Lingual_L <=> Cerebelum_Crus1_R,0.0
Lingual_L <=> Temporal_Inf_R,0.0
Lingual_L <=> Temporal_Inf_L,0.0
Lingual_L <=> Temporal_Pole_Mid_R,0.0
Lingual_L <=> Temporal_Pole_Mid_L,0.0
Lingual_L <=> Temporal_Mid_R,0.0
Lingual_L <=> Temporal_Mid_L,0.0
Lingual_L <=> Temporal_Pole_Sup_R,0.0
Lingual_L <=> Temporal_Pole_Sup_L,0.0
Lingual_L <=> Precuneus_L,0.0
Lingual_L <=> Temporal_Sup_R,0.0
Lingual_L <=> Thalamus_L,0.0
Lingual_L <=> Pallidum_R,0.0
Lingual_L <=> Pallidum_L,0.0
Lingual_L <=> Putamen_R,0.0
Lingual_L <=> Putamen_L,0.0
Lingual_L <=> Caudate_R,0.0
Lingual_L <=> Caudate_L,0.0
Lingual_L <=> Paracentral_Lobule_R,0.0
Lingual_L <=> Paracentral_Lobule_L,0.0
Lingual_L <=> Temporal_Sup_L,0.0
Cuneus_R <=> Vermis_4_5,0.0
Cuneus_R <=> Vermis_3,0.0
Cingulum_Post_L <=> Hippocampus_L,0.0
Cuneus_R <=> Temporal_Sup_R,0.0
Cuneus_R <=> Temporal_Sup_L,0.0
Cuneus_R <=> Heschl_R,0.0
Cuneus_R <=> Heschl_L,0.0
Cuneus_R <=> Thalamus_R,0.0
Cuneus_R <=> Pallidum_R,0.0
Cuneus_R <=> Pallidum_L,0.0
Cuneus_R <=> Putamen_R,0.0
Cuneus_R <=> Putamen_L,0.0
Cuneus_R <=> Temporal_Pole_Sup_L,0.0
Cuneus_R <=> Caudate_R,0.0
Cuneus_R <=> Paracentral_Lobule_R,0.0
Cuneus_R <=> Paracentral_Lobule_L,0.0
Cuneus_R <=> Precuneus_R,0.0
Cuneus_R <=> Precuneus_L,0.0
Cuneus_R <=> Angular_L,0.0
Cuneus_R <=> SupraMarginal_R,0.0
Cuneus_R <=> SupraMarginal_L,0.0
Cuneus_R <=> Parietal_Inf_R,0.0
Cuneus_R <=> Parietal_Inf_L,0.0
Cuneus_R <=> Caudate_L,0.0
Cuneus_R <=> Temporal_Pole_Sup_R,0.0
Cuneus_R <=> Temporal_Mid_L,0.0
Cuneus_R <=> Temporal_Mid_R,0.0
Cuneus_R <=> Cerebelum_10_R,0.0
Cuneus_R <=> Cerebelum_10_L,0.0
Cuneus_R <=> Cerebelum_9_R,0.0
Cuneus_R <=> Cerebelum_9_L,0.0
Cuneus_R <=> Cerebelum_8_R,0.0
Cuneus_R <=> Cerebelum_8_L,0.0
Cuneus_R <=> Cerebelum_7b_R,0.0
Cuneus_R <=> Cerebelum_7b_L,0.0
Cuneus_R <=> Cerebelum_6_R,0.0
Cuneus_R <=> Cerebelum_6_L,0.0
Cuneus_R <=> Cerebelum_4_5_R,0.0
Cuneus_R <=> Cerebelum_4_5_L,0.0
Cuneus_R <=> Cerebelum_3_R,0.0
Cuneus_R <=> Cerebelum_3_L,0.0
Cuneus_R <=> Cerebelum_Crus2_R,0.0
Cuneus_R <=> Cerebelum_Crus2_L,0.0
Cuneus_R <=> Cerebelum_Crus1_R,0.0
Cuneus_R <=> Cerebelum_Crus1_L,0.0
Cuneus_R <=> Temporal_Inf_L,0.0
Cuneus_R <=> Temporal_Pole_Mid_R,0.0
Cuneus_R <=> Temporal_Pole_Mid_L,0.0
Lingual_L <=> Cerebelum_Crus2_L,0.0
Occipital_Sup_L <=> Angular_L,0.0
Lingual_L <=> Cerebelum_3_L,0.0
Lingual_L <=> Cerebelum_4_5_R,0.0
Lingual_R <=> Cerebelum_9_L,0.0
Lingual_R <=> Cerebelum_8_R,0.0
Lingual_R <=> Cerebelum_8_L,0.0
Lingual_R <=> Cerebelum_7b_R,0.0
