feature,mean_importance
Frontal_Inf_Tri_L <=> Frontal_Med_Orb_R,-0.0005951760358439362
Hippocampus_R <=> Caudate_L,-0.0005711604229947653
Frontal_Sup_L <=> Cerebelum_6_R,-0.0005625569355827142
Temporal_Mid_L <=> Cerebelum_10_R,-0.0005529216754668554
Frontal_Sup_Orb_R <=> Calcarine_L,-0.0005384886145280099
Frontal_Inf_Tri_L <=> Vermis_8,-0.0005261985210392783
Rolandic_Oper_L <=> Olfactory_R,-0.0005090888015267137
Thalamus_R <=> Vermis_9,-0.0004889799230490155
Precentral_L <=> Frontal_Inf_Oper_L,-0.0004320187284622357
Cingulum_Ant_R <=> Cerebelum_7b_L,-0.00043074477018723023
Frontal_Sup_Medial_L <=> Cerebelum_Crus2_R,-0.00042572318836033853
Postcentral_R <=> Cerebelum_9_R,-0.0004151911447594969
Rectus_L <=> Cingulum_Mid_L,-0.0003752844605580119
Frontal_Inf_Oper_L <=> Insula_L,-0.0003686149308989251
Hippocampus_L <=> Temporal_Pole_Mid_R,-0.0003426629614351917
Putamen_R <=> Cerebelum_Crus1_R,-0.00033369431330396713
Precentral_L <=> Insula_R,-0.00029176500905441215
Frontal_Sup_Medial_L <=> Cerebelum_Crus2_L,-0.0002897335788962785
Precentral_L <=> Olfactory_L,-0.000286936688852002
Frontal_Inf_Tri_L <=> Temporal_Inf_R,-0.00022528884971211304
Parietal_Inf_R <=> Angular_L,-0.0002228040440870771
Insula_L <=> ParaHippocampal_R,-0.0002191638253627115
Frontal_Mid_L <=> Vermis_8,-0.0002169151968808958
Cingulum_Post_L <=> Cerebelum_Crus1_R,-0.00020719780451745607
Vermis_4_5 <=> Vermis_10,-0.000201395062571752
Cuneus_R <=> Cerebelum_10_R,-0.00019477799877627434
Precentral_L <=> Postcentral_R,-0.00019393860950303043
Precentral_L <=> Frontal_Inf_Orb_L,-0.00018929578542059566
Frontal_Inf_Orb_L <=> Temporal_Pole_Mid_L,-0.0001865293351052344
Frontal_Sup_L <=> Frontal_Sup_R,-0.00018612839219853683
Frontal_Inf_Orb_L <=> Parietal_Inf_L,-0.00018269487790019135
Cuneus_L <=> Precuneus_L,-0.00017806178016424034
Precentral_L <=> Temporal_Mid_R,-0.00014533038928954412
Caudate_L <=> Cerebelum_6_L,-0.00013121366409714065
Olfactory_R <=> Cerebelum_9_L,-0.00011924428641321149
Precentral_L <=> Frontal_Sup_Medial_R,-0.00011689876302090063
Cuneus_R <=> Caudate_R,-0.00011548655142514796
Frontal_Mid_L <=> Temporal_Sup_L,-0.00011063568720328653
Frontal_Inf_Tri_L <=> Postcentral_L,-0.00010724204066168142
Frontal_Inf_Tri_L <=> Occipital_Sup_R,-0.000100625714535596
Supp_Motor_Area_R <=> Cerebelum_6_R,-8.386042492896096e-05
Frontal_Inf_Oper_R <=> Cerebelum_7b_L,-7.968909266811152e-05
Precentral_L <=> Vermis_3,-7.917686177636441e-05
Insula_L <=> Occipital_Inf_L,-6.052715608615422e-05
Frontal_Sup_R <=> Frontal_Mid_R,-5.4037531739270506e-05
Precentral_L <=> Frontal_Sup_Medial_L,-4.730024260366505e-05
Frontal_Inf_Tri_R <=> Thalamus_L,-4.139866342511844e-05
Cerebelum_7b_L <=> Cerebelum_10_R,-3.9052156394348005e-05
Cuneus_L <=> Fusiform_L,-3.678594304759031e-05
Frontal_Med_Orb_L <=> Vermis_6,-2.238158306315796e-05
Precentral_L <=> Occipital_Sup_R,-1.911130585932064e-05
Frontal_Sup_R <=> Cerebelum_7b_R,-1.4464309982287205e-05
Precentral_L <=> Hippocampus_R,-7.274488381492361e-06
Frontal_Mid_L <=> Cerebelum_8_L,-6.544940137764854e-06
Rectus_R <=> Precuneus_L,-4.556089155149934e-06
Occipital_Sup_R <=> Parietal_Sup_L,-3.3950404769722553e-06
Occipital_Sup_R <=> Postcentral_R,0.0
Occipital_Sup_L <=> Pallidum_R,0.0
Occipital_Sup_L <=> Cerebelum_Crus1_R,0.0
Occipital_Sup_R <=> Fusiform_R,0.0
Occipital_Sup_R <=> Occipital_Inf_R,0.0
Occipital_Sup_R <=> Occipital_Inf_L,0.0
Occipital_Sup_L <=> Thalamus_L,0.0
Occipital_Sup_R <=> Occipital_Mid_R,0.0
Occipital_Sup_L <=> Thalamus_R,0.0
Occipital_Sup_R <=> Postcentral_L,0.0
Occipital_Sup_R <=> Fusiform_L,0.0
Occipital_Sup_L <=> Pallidum_L,0.0
Occipital_Sup_R <=> Parietal_Inf_L,0.0
Occipital_Sup_L <=> Precuneus_L,0.0
Occipital_Sup_L <=> Precuneus_R,0.0
Occipital_Sup_L <=> Paracentral_Lobule_L,0.0
Occipital_Sup_L <=> Paracentral_Lobule_R,0.0
Occipital_Sup_R <=> Precuneus_R,0.0
Occipital_Sup_L <=> Caudate_L,0.0
Occipital_Sup_R <=> Precuneus_L,0.0
Occipital_Sup_R <=> Parietal_Sup_R,0.0
Occipital_Sup_R <=> Angular_R,0.0
Occipital_Sup_L <=> Caudate_R,0.0
Occipital_Sup_R <=> SupraMarginal_R,0.0
Occipital_Sup_R <=> SupraMarginal_L,0.0
Occipital_Sup_L <=> Putamen_L,0.0
Occipital_Sup_R <=> Parietal_Inf_R,0.0
Occipital_Sup_L <=> Putamen_R,0.0
Occipital_Sup_R <=> Occipital_Mid_L,0.0
Occipital_Sup_R <=> Angular_L,0.0
Occipital_Sup_L <=> Vermis_10,0.0
Occipital_Sup_L <=> Vermis_7,0.0
Occipital_Sup_L <=> Heschl_R,0.0
Occipital_Sup_L <=> Cerebelum_7b_R,0.0
Occipital_Sup_L <=> Temporal_Pole_Mid_L,0.0
Occipital_Sup_L <=> Temporal_Pole_Mid_R,0.0
Occipital_Sup_L <=> Cerebelum_7b_L,0.0
Occipital_Sup_L <=> Cerebelum_6_R,0.0
Occipital_Sup_L <=> Cerebelum_6_L,0.0
Occipital_Sup_L <=> Cerebelum_8_L,0.0
Occipital_Sup_L <=> Cerebelum_4_5_R,0.0
Occipital_Sup_L <=> Temporal_Inf_L,0.0
Occipital_Sup_L <=> Temporal_Inf_R,0.0
Occipital_Sup_L <=> Cerebelum_3_R,0.0
Occipital_Sup_L <=> Cerebelum_3_L,0.0
Occipital_Sup_L <=> Cerebelum_Crus1_L,0.0
Occipital_Sup_L <=> Cerebelum_Crus2_R,0.0
Occipital_Sup_L <=> Cerebelum_4_5_L,0.0
Occipital_Sup_L <=> Cerebelum_8_R,0.0
Occipital_Sup_L <=> Cerebelum_9_L,0.0
Occipital_Sup_L <=> Cerebelum_9_R,0.0
Occipital_Sup_L <=> Vermis_9,0.0
Occipital_Sup_L <=> Vermis_8,0.0
Occipital_Sup_L <=> Cerebelum_Crus2_L,0.0
Occipital_Sup_L <=> Vermis_6,0.0
Occipital_Sup_L <=> Vermis_4_5,0.0
Occipital_Sup_L <=> Vermis_3,0.0
Occipital_Sup_L <=> Temporal_Sup_L,0.0
Occipital_Sup_L <=> Vermis_1_2,0.0
Occipital_Sup_L <=> Temporal_Sup_R,0.0
Occipital_Sup_L <=> Cerebelum_10_R,0.0
Occipital_Sup_L <=> Temporal_Pole_Sup_L,0.0
Occipital_Sup_L <=> Cerebelum_10_L,0.0
Occipital_Sup_L <=> Temporal_Pole_Sup_R,0.0
Occipital_Sup_L <=> Temporal_Mid_L,0.0
Occipital_Sup_L <=> Temporal_Mid_R,0.0
Occipital_Sup_L <=> Heschl_L,0.0
Occipital_Sup_R <=> Paracentral_Lobule_L,0.0
Occipital_Sup_R <=> Temporal_Pole_Sup_L,0.0
Occipital_Sup_R <=> Caudate_L,0.0
Occipital_Mid_L <=> Heschl_L,0.0
Occipital_Mid_L <=> Thalamus_R,0.0
Occipital_Mid_L <=> Thalamus_L,0.0
Occipital_Mid_L <=> Pallidum_R,0.0
Occipital_Mid_L <=> Pallidum_L,0.0
Occipital_Mid_L <=> Putamen_R,0.0
Occipital_Mid_L <=> Putamen_L,0.0
Occipital_Mid_L <=> Caudate_R,0.0
Occipital_Mid_L <=> Caudate_L,0.0
Occipital_Mid_L <=> Paracentral_Lobule_R,0.0
Occipital_Mid_L <=> Paracentral_Lobule_L,0.0
Occipital_Mid_L <=> Precuneus_R,0.0
Occipital_Mid_L <=> Precuneus_L,0.0
Occipital_Mid_L <=> Angular_R,0.0
Occipital_Mid_L <=> Angular_L,0.0
Occipital_Mid_L <=> SupraMarginal_R,0.0
Occipital_Mid_L <=> SupraMarginal_L,0.0
Occipital_Mid_L <=> Parietal_Inf_R,0.0
Occipital_Mid_L <=> Parietal_Inf_L,0.0
Occipital_Mid_L <=> Parietal_Sup_R,0.0
Occipital_Mid_L <=> Parietal_Sup_L,0.0
Occipital_Mid_L <=> Heschl_R,0.0
Occipital_Mid_L <=> Postcentral_R,0.0
Occipital_Mid_L <=> Temporal_Sup_L,0.0
Occipital_Mid_L <=> Temporal_Pole_Sup_L,0.0
Occipital_Mid_L <=> Cerebelum_8_L,0.0
Occipital_Mid_L <=> Cerebelum_7b_R,0.0
Occipital_Mid_L <=> Cerebelum_7b_L,0.0
Occipital_Mid_L <=> Cerebelum_6_R,0.0
Occipital_Mid_L <=> Cerebelum_6_L,0.0
Occipital_Mid_L <=> Cerebelum_4_5_R,0.0
Vermis_6 <=> Vermis_8,0.0
Occipital_Mid_L <=> Cerebelum_4_5_L,0.0
Occipital_Mid_L <=> Cerebelum_3_R,0.0
Occipital_Mid_L <=> Cerebelum_3_L,0.0
Occipital_Mid_L <=> Cerebelum_Crus2_R,0.0
Occipital_Mid_L <=> Cerebelum_Crus2_L,0.0
Occipital_Mid_L <=> Cerebelum_Crus1_R,0.0
Occipital_Mid_L <=> Cerebelum_Crus1_L,0.0
Occipital_Mid_L <=> Temporal_Inf_R,0.0
Occipital_Mid_L <=> Temporal_Inf_L,0.0
Occipital_Mid_L <=> Temporal_Pole_Mid_R,0.0
Occipital_Mid_L <=> Temporal_Pole_Mid_L,0.0
Occipital_Mid_L <=> Temporal_Mid_R,0.0
Occipital_Mid_L <=> Temporal_Mid_L,0.0
Occipital_Mid_L <=> Temporal_Pole_Sup_R,0.0
Occipital_Mid_L <=> Temporal_Sup_R,0.0
Occipital_Mid_L <=> Postcentral_L,0.0
Occipital_Mid_L <=> Fusiform_R,0.0
Occipital_Mid_L <=> Fusiform_L,0.0
Occipital_Sup_R <=> Cerebelum_Crus2_L,0.0
Occipital_Sup_R <=> Cerebelum_Crus1_R,0.0
Occipital_Sup_R <=> Cerebelum_Crus1_L,0.0
Occipital_Sup_R <=> Temporal_Inf_R,0.0
Occipital_Sup_R <=> Temporal_Inf_L,0.0
Occipital_Sup_R <=> Temporal_Pole_Mid_R,0.0
Occipital_Sup_R <=> Temporal_Pole_Mid_L,0.0
Occipital_Sup_R <=> Temporal_Mid_R,0.0
Occipital_Sup_R <=> Temporal_Mid_L,0.0
Occipital_Sup_R <=> Temporal_Pole_Sup_R,0.0
Occipital_Sup_R <=> Temporal_Sup_R,0.0
Occipital_Sup_R <=> Temporal_Sup_L,0.0
Occipital_Sup_R <=> Heschl_R,0.0
Occipital_Sup_R <=> Heschl_L,0.0
Occipital_Sup_R <=> Thalamus_R,0.0
Occipital_Sup_R <=> Thalamus_L,0.0
Occipital_Sup_R <=> Pallidum_R,0.0
Occipital_Sup_R <=> Pallidum_L,0.0
Occipital_Sup_R <=> Putamen_R,0.0
Occipital_Sup_R <=> Putamen_L,0.0
Occipital_Sup_R <=> Caudate_R,0.0
Occipital_Sup_R <=> Cerebelum_Crus2_R,0.0
Occipital_Sup_R <=> Cerebelum_3_L,0.0
Occipital_Sup_R <=> Cerebelum_3_R,0.0
Occipital_Sup_R <=> Cerebelum_4_5_L,0.0
Occipital_Mid_L <=> Occipital_Inf_R,0.0
Occipital_Mid_L <=> Occipital_Inf_L,0.0
Occipital_Mid_L <=> Occipital_Mid_R,0.0
Occipital_Sup_R <=> Vermis_10,0.0
Occipital_Sup_R <=> Vermis_9,0.0
Occipital_Sup_R <=> Vermis_8,0.0
Occipital_Sup_R <=> Vermis_7,0.0
Occipital_Sup_R <=> Vermis_6,0.0
Occipital_Sup_R <=> Vermis_4_5,0.0
Occipital_Sup_R <=> Vermis_3,0.0
Occipital_Sup_R <=> Paracentral_Lobule_R,0.0
Occipital_Sup_R <=> Vermis_1_2,0.0
Occipital_Sup_R <=> Cerebelum_10_L,0.0
Occipital_Sup_R <=> Cerebelum_9_R,0.0
Occipital_Sup_R <=> Cerebelum_9_L,0.0
Occipital_Sup_R <=> Cerebelum_8_R,0.0
Occipital_Sup_R <=> Cerebelum_8_L,0.0
Occipital_Sup_R <=> Cerebelum_7b_R,0.0
Occipital_Sup_R <=> Cerebelum_7b_L,0.0
Occipital_Sup_R <=> Cerebelum_6_R,0.0
Occipital_Sup_R <=> Cerebelum_6_L,0.0
Occipital_Sup_R <=> Cerebelum_4_5_R,0.0
Occipital_Sup_R <=> Cerebelum_10_R,0.0
Occipital_Sup_L <=> Angular_R,0.0
Cerebelum_10_L <=> Vermis_7,0.0
Occipital_Sup_L <=> SupraMarginal_R,0.0
Lingual_L <=> Paracentral_Lobule_R,0.0
Lingual_L <=> Paracentral_Lobule_L,0.0
Lingual_L <=> Precuneus_R,0.0
Lingual_L <=> Precuneus_L,0.0
Lingual_L <=> Angular_R,0.0
Lingual_L <=> Angular_L,0.0
Lingual_L <=> SupraMarginal_R,0.0
Lingual_L <=> SupraMarginal_L,0.0
Lingual_L <=> Parietal_Inf_R,0.0
Lingual_L <=> Parietal_Inf_L,0.0
Lingual_L <=> Parietal_Sup_R,0.0
Lingual_L <=> Parietal_Sup_L,0.0
Lingual_L <=> Postcentral_R,0.0
Lingual_L <=> Postcentral_L,0.0
Lingual_L <=> Fusiform_R,0.0
Lingual_L <=> Fusiform_L,0.0
Lingual_L <=> Occipital_Inf_R,0.0
Lingual_L <=> Occipital_Inf_L,0.0
Lingual_L <=> Occipital_Mid_R,0.0
Lingual_L <=> Occipital_Mid_L,0.0
Lingual_L <=> Occipital_Sup_R,0.0
Lingual_L <=> Caudate_L,0.0
Lingual_L <=> Occipital_Sup_L,0.0
Lingual_L <=> Caudate_R,0.0
Lingual_L <=> Putamen_R,0.0
Lingual_L <=> Cerebelum_3_L,0.0
Lingual_L <=> Cerebelum_Crus2_R,0.0
Lingual_L <=> Cerebelum_Crus2_L,0.0
Lingual_L <=> Cerebelum_Crus1_R,0.0
Lingual_L <=> Cerebelum_Crus1_L,0.0
Lingual_L <=> Temporal_Inf_R,0.0
Lingual_L <=> Temporal_Inf_L,0.0
Lingual_L <=> Temporal_Pole_Mid_R,0.0
Lingual_L <=> Temporal_Pole_Mid_L,0.0
Lingual_L <=> Temporal_Mid_R,0.0
Lingual_L <=> Temporal_Mid_L,0.0
Lingual_L <=> Temporal_Pole_Sup_R,0.0
Lingual_L <=> Temporal_Pole_Sup_L,0.0
Lingual_L <=> Temporal_Sup_R,0.0
Lingual_L <=> Temporal_Sup_L,0.0
Lingual_L <=> Heschl_R,0.0
Lingual_L <=> Heschl_L,0.0
Lingual_L <=> Thalamus_R,0.0
Lingual_L <=> Thalamus_L,0.0
Lingual_L <=> Pallidum_R,0.0
Lingual_L <=> Pallidum_L,0.0
Lingual_L <=> Putamen_L,0.0
Lingual_L <=> Lingual_R,0.0
Cuneus_R <=> Vermis_10,0.0
Cuneus_R <=> Vermis_9,0.0
Cuneus_R <=> Temporal_Mid_L,0.0
Cuneus_R <=> Temporal_Pole_Sup_R,0.0
Cuneus_R <=> Temporal_Pole_Sup_L,0.0
Cuneus_R <=> Temporal_Sup_R,0.0
Cuneus_R <=> Temporal_Sup_L,0.0
Cuneus_R <=> Heschl_R,0.0
Cuneus_R <=> Heschl_L,0.0
Cuneus_R <=> Thalamus_R,0.0
Cuneus_R <=> Thalamus_L,0.0
Cuneus_R <=> Pallidum_R,0.0
Cuneus_R <=> Pallidum_L,0.0
Cuneus_R <=> Putamen_R,0.0
Cuneus_R <=> Putamen_L,0.0
Vermis_6 <=> Vermis_9,0.0
Cuneus_R <=> Paracentral_Lobule_R,0.0
Cuneus_R <=> Paracentral_Lobule_L,0.0
Cuneus_R <=> Precuneus_R,0.0
Cuneus_R <=> Precuneus_L,0.0
Cuneus_R <=> Angular_R,0.0
Cuneus_R <=> Angular_L,0.0
Cuneus_R <=> SupraMarginal_R,0.0
Cuneus_R <=> Temporal_Mid_R,0.0
Cuneus_R <=> Temporal_Pole_Mid_L,0.0
Cuneus_R <=> Temporal_Pole_Mid_R,0.0
Cuneus_R <=> Temporal_Inf_L,0.0
Cuneus_R <=> Vermis_8,0.0
Cuneus_R <=> Vermis_6,0.0
Cuneus_R <=> Vermis_4_5,0.0
Cuneus_R <=> Vermis_3,0.0
Cuneus_R <=> Cerebelum_10_L,0.0
Cuneus_R <=> Cerebelum_9_R,0.0
Cuneus_R <=> Cerebelum_9_L,0.0
Cuneus_R <=> Cerebelum_8_R,0.0
Cuneus_R <=> Cerebelum_8_L,0.0
Cuneus_R <=> Cerebelum_7b_R,0.0
Lingual_L <=> Cerebelum_3_R,0.0
Cuneus_R <=> Cerebelum_7b_L,0.0
Cuneus_R <=> Cerebelum_6_L,0.0
Cuneus_R <=> Cerebelum_4_5_R,0.0
Cuneus_R <=> Cerebelum_4_5_L,0.0
Cuneus_R <=> Cerebelum_3_R,0.0
Cuneus_R <=> Cerebelum_3_L,0.0
Cuneus_R <=> Cerebelum_Crus2_R,0.0
Cuneus_R <=> Cerebelum_Crus2_L,0.0
Cuneus_R <=> Cerebelum_Crus1_R,0.0
Cuneus_R <=> Cerebelum_Crus1_L,0.0
Cuneus_R <=> Temporal_Inf_R,0.0
Cuneus_R <=> Cerebelum_6_R,0.0
Lingual_L <=> Cerebelum_4_5_L,0.0
Lingual_L <=> Cerebelum_4_5_R,0.0
Lingual_L <=> Cerebelum_6_L,0.0
Lingual_R <=> Cerebelum_8_R,0.0
Lingual_R <=> Cerebelum_8_L,0.0
Lingual_R <=> Cerebelum_7b_R,0.0
Lingual_R <=> Cerebelum_7b_L,0.0
Lingual_R <=> Cerebelum_6_R,0.0
Lingual_R <=> Cerebelum_6_L,0.0
Lingual_R <=> Cerebelum_4_5_R,0.0
Lingual_R <=> Cerebelum_4_5_L,0.0
Lingual_R <=> Cerebelum_3_R,0.0
Lingual_R <=> Cerebelum_3_L,0.0
Lingual_R <=> Cerebelum_Crus2_R,0.0
Lingual_R <=> Cerebelum_Crus2_L,0.0
Lingual_R <=> Cerebelum_Crus1_R,0.0
Lingual_R <=> Cerebelum_Crus1_L,0.0
Lingual_R <=> Temporal_Inf_R,0.0
Lingual_R <=> Temporal_Inf_L,0.0
Lingual_R <=> Temporal_Pole_Mid_R,0.0
Lingual_R <=> Temporal_Pole_Mid_L,0.0
Lingual_R <=> Temporal_Mid_R,0.0
Lingual_R <=> Temporal_Mid_L,0.0
Lingual_R <=> Temporal_Pole_Sup_R,0.0
Lingual_R <=> Cerebelum_9_L,0.0
Lingual_R <=> Cerebelum_9_R,0.0
Lingual_R <=> Cerebelum_10_L,0.0
Lingual_R <=> Cerebelum_10_R,0.0
Occipital_Sup_L <=> SupraMarginal_L,0.0
Occipital_Sup_L <=> Parietal_Inf_R,0.0
Occipital_Sup_L <=> Parietal_Inf_L,0.0
Occipital_Sup_L <=> Parietal_Sup_R,0.0
Occipital_Sup_L <=> Parietal_Sup_L,0.0
Occipital_Sup_L <=> Postcentral_R,0.0
Occipital_Sup_L <=> Postcentral_L,0.0
Occipital_Sup_L <=> Fusiform_R,0.0
Occipital_Sup_L <=> Fusiform_L,0.0
Occipital_Sup_L <=> Occipital_Inf_R,0.0
Lingual_R <=> Temporal_Pole_Sup_L,0.0
Occipital_Sup_L <=> Occipital_Inf_L,0.0
Occipital_Sup_L <=> Occipital_Mid_L,0.0
Occipital_Sup_L <=> Occipital_Sup_R,0.0
Lingual_R <=> Vermis_10,0.0
Occipital_Mid_L <=> Cerebelum_8_R,0.0
Lingual_R <=> Vermis_8,0.0
Lingual_R <=> Vermis_7,0.0
Lingual_R <=> Vermis_6,0.0
Lingual_R <=> Vermis_4_5,0.0
Lingual_R <=> Vermis_3,0.0
Lingual_R <=> Vermis_1_2,0.0
Occipital_Sup_L <=> Occipital_Mid_R,0.0
Occipital_Sup_L <=> Angular_L,0.0
Lingual_R <=> Temporal_Sup_R,0.0
Lingual_R <=> Heschl_R,0.0
Lingual_R <=> Occipital_Inf_L,0.0
Lingual_R <=> Occipital_Mid_R,0.0
Lingual_R <=> Occipital_Mid_L,0.0
Lingual_R <=> Occipital_Sup_R,0.0
Lingual_R <=> Occipital_Sup_L,0.0
Lingual_L <=> Vermis_10,0.0
Lingual_L <=> Vermis_9,0.0
Lingual_L <=> Vermis_7,0.0
Lingual_L <=> Vermis_6,0.0
Lingual_L <=> Vermis_4_5,0.0
Lingual_L <=> Vermis_3,0.0
Lingual_L <=> Vermis_1_2,0.0
Lingual_L <=> Cerebelum_10_R,0.0
Lingual_L <=> Cerebelum_10_L,0.0
Lingual_L <=> Cerebelum_9_R,0.0
Lingual_L <=> Cerebelum_9_L,0.0
Lingual_L <=> Cerebelum_8_R,0.0
Lingual_L <=> Cerebelum_8_L,0.0
Lingual_L <=> Cerebelum_7b_R,0.0
Lingual_L <=> Cerebelum_7b_L,0.0
Lingual_L <=> Cerebelum_6_R,0.0
Lingual_R <=> Occipital_Inf_R,0.0
Lingual_R <=> Fusiform_L,0.0
Lingual_R <=> Fusiform_R,0.0
Lingual_R <=> Postcentral_L,0.0
Lingual_R <=> Heschl_L,0.0
Lingual_R <=> Thalamus_R,0.0
Lingual_R <=> Thalamus_L,0.0
Lingual_R <=> Pallidum_R,0.0
Lingual_R <=> Pallidum_L,0.0
Lingual_R <=> Putamen_R,0.0
Lingual_R <=> Putamen_L,0.0
Lingual_R <=> Caudate_R,0.0
Lingual_R <=> Caudate_L,0.0
Lingual_R <=> Paracentral_Lobule_R,0.0
Lingual_R <=> Temporal_Sup_L,0.0
Lingual_R <=> Paracentral_Lobule_L,0.0
Lingual_R <=> Precuneus_L,0.0
Lingual_R <=> Angular_R,0.0
Lingual_R <=> Angular_L,0.0
Lingual_R <=> SupraMarginal_R,0.0
Lingual_R <=> SupraMarginal_L,0.0
Lingual_R <=> Parietal_Inf_R,0.0
Lingual_R <=> Parietal_Inf_L,0.0
Lingual_R <=> Parietal_Sup_R,0.0
Lingual_R <=> Parietal_Sup_L,0.0
Lingual_R <=> Postcentral_R,0.0
Lingual_R <=> Precuneus_R,0.0
Occipital_Mid_L <=> Cerebelum_9_L,0.0
Occipital_Mid_R <=> Postcentral_L,0.0
Occipital_Mid_L <=> Cerebelum_10_L,0.0
Fusiform_R <=> Putamen_R,0.0
Fusiform_R <=> Putamen_L,0.0
Fusiform_R <=> Caudate_R,0.0
Fusiform_R <=> Caudate_L,0.0
Fusiform_R <=> Paracentral_Lobule_R,0.0
Fusiform_R <=> Paracentral_Lobule_L,0.0
Fusiform_R <=> Precuneus_R,0.0
